Component_1,Smiles_1,Component_2,Smiles_2,T_EP,nHD_1,nHA_1,nCsp3_1,nArR_1,nAlR_1,nValE_1,MolLogP_1,PEOE_VSA1_1,PEOE_VSA2_1,PEOE_VSA3_1,PEOE_VSA4_1,PEOE_VSA5_1,PEOE_VSA6_1,PEOE_VSA7_1,PEOE_VSA8_1,PEOE_VSA9_1,PEOE_VSA10_1,PEOE_VSA11_1,PEOE_VSA12_1,PEOE_VSA13_1,PEOE_VSA14_1,nHD_2,nHA_2,nCsp3_2,nArR_2,nAlR_2,nValE_2,MolLogP_2,PEOE_VSA1_2,PEOE_VSA2_2,PEOE_VSA3_2,PEOE_VSA4_2,PEOE_VSA5_2,PEOE_VSA6_2,PEOE_VSA7_2,PEOE_VSA8_2,PEOE_VSA9_2,PEOE_VSA10_2,PEOE_VSA11_2,PEOE_VSA12_2,PEOE_VSA13_2,PEOE_VSA14_2,MoRSE_N_0_1,MoRSE_N_1_1,MoRSE_N_2_1,MoRSE_N_3_1,MoRSE_N_4_1,MoRSE_N_5_1,MoRSE_N_6_1,MoRSE_N_7_1,MoRSE_N_8_1,MoRSE_N_9_1,MoRSE_N_10_1,MoRSE_N_11_1,MoRSE_N_12_1,MoRSE_N_13_1,MoRSE_N_14_1,MoRSE_N_15_1,MoRSE_N_16_1,MoRSE_N_17_1,MoRSE_N_18_1,MoRSE_N_19_1,MoRSE_N_20_1,MoRSE_N_21_1,MoRSE_N_22_1,MoRSE_N_23_1,MoRSE_N_24_1,MoRSE_N_25_1,MoRSE_N_26_1,MoRSE_N_27_1,MoRSE_N_28_1,MoRSE_N_29_1,MoRSE_N_30_1,MoRSE_N_31_1,MoRSE_O_0_1,MoRSE_O_1_1,MoRSE_O_2_1,MoRSE_O_3_1,MoRSE_O_4_1,MoRSE_O_5_1,MoRSE_O_6_1,MoRSE_O_7_1,MoRSE_O_8_1,MoRSE_O_9_1,MoRSE_O_10_1,MoRSE_O_11_1,MoRSE_O_12_1,MoRSE_O_13_1,MoRSE_O_14_1,MoRSE_O_15_1,MoRSE_O_16_1,MoRSE_O_17_1,MoRSE_O_18_1,MoRSE_O_19_1,MoRSE_O_20_1,MoRSE_O_21_1,MoRSE_O_22_1,MoRSE_O_23_1,MoRSE_O_24_1,MoRSE_O_25_1,MoRSE_O_26_1,MoRSE_O_27_1,MoRSE_O_28_1,MoRSE_O_29_1,MoRSE_O_30_1,MoRSE_O_31_1,RGyration_1,InertialShapeFactor_1,Eccentricity_1,Asphericity_1,SpherocityIndex_1,MoRSE_N_0_2,MoRSE_N_1_2,MoRSE_N_2_2,MoRSE_N_3_2,MoRSE_N_4_2,MoRSE_N_5_2,MoRSE_N_6_2,MoRSE_N_7_2,MoRSE_N_8_2,MoRSE_N_9_2,MoRSE_N_10_2,MoRSE_N_11_2,MoRSE_N_12_2,MoRSE_N_13_2,MoRSE_N_14_2,MoRSE_N_15_2,MoRSE_N_16_2,MoRSE_N_17_2,MoRSE_N_18_2,MoRSE_N_19_2,MoRSE_N_20_2,MoRSE_N_21_2,MoRSE_N_22_2,MoRSE_N_23_2,MoRSE_N_24_2,MoRSE_N_25_2,MoRSE_N_26_2,MoRSE_N_27_2,MoRSE_N_28_2,MoRSE_N_29_2,MoRSE_N_30_2,MoRSE_N_31_2,MoRSE_O_0_2,MoRSE_O_1_2,MoRSE_O_2_2,MoRSE_O_3_2,MoRSE_O_4_2,MoRSE_O_5_2,MoRSE_O_6_2,MoRSE_O_7_2,MoRSE_O_8_2,MoRSE_O_9_2,MoRSE_O_10_2,MoRSE_O_11_2,MoRSE_O_12_2,MoRSE_O_13_2,MoRSE_O_14_2,MoRSE_O_15_2,MoRSE_O_16_2,MoRSE_O_17_2,MoRSE_O_18_2,MoRSE_O_19_2,MoRSE_O_20_2,MoRSE_O_21_2,MoRSE_O_22_2,MoRSE_O_23_2,MoRSE_O_24_2,MoRSE_O_25_2,MoRSE_O_26_2,MoRSE_O_27_2,MoRSE_O_28_2,MoRSE_O_29_2,MoRSE_O_30_2,MoRSE_O_31_2,RGyration_2,InertialShapeFactor_2,Eccentricity_2,Asphericity_2,SpherocityIndex_2
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],323.95,1,2,0.9375,0,0,108,5.552300000000005,5.1088081911072125,4.794537184071822,0.0,0.0,0.0,83.32699093324824,6.372924901329379,48.86644014260623,0.0,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,0,0,1.0,0,0,88,0.4472000000000014,16.8900640188746,0.0,0.0,0.0,0.0,27.407568469182717,25.491699605317518,27.415171123404395,36.95350718662555,0.0,0.0,0.0,0.0,0.0,1225.0,25.552,-13.769,3.188,-5.148,-6.671,3.57,5.338,-1.666,0.536,-1.914,-2.441,1.835,2.259,-0.743,-0.279,-2.061,-0.852,2.351,1.259,-2.295,-0.655,-0.116,-0.268,1.113,0.529,-0.486,-0.85,-0.833,0.526,1.299,-0.022,1225.0,25.552,-13.769,3.188,-5.148,-6.671,3.57,5.338,-1.666,0.536,-1.914,-2.441,1.835,2.259,-0.743,-0.279,-2.061,-0.852,2.351,1.259,-2.295,-0.655,-0.116,-0.268,1.113,0.529,-0.486,-0.85,-0.833,0.526,1.299,-0.022,3.5531519622427448,0.0008293067282869009,0.9247772373845418,0.25492765419146396,0.4733831700946635,861.0,20.073,-7.831,-0.105,-3.124,-4.943,4.747,1.153,1.21,-0.223,-2.593,-1.389,2.292,1.729,-0.014,-1.291,-1.196,-0.735,1.561,2.045,-1.175,-1.317,-0.3,0.52,0.279,0.818,-0.369,-1.025,-0.59,0.503,1.027,0.247,861.0,20.073,-7.831,-0.105,-3.124,-4.943,4.747,1.153,1.21,-0.223,-2.593,-1.389,2.292,1.729,-0.014,-1.291,-1.196,-0.735,1.561,2.045,-1.175,-1.317,-0.3,0.52,0.279,0.818,-0.369,-1.025,-0.59,0.503,1.027,0.247,3.296647577920857,0.0009010052359342415,0.8736848268989099,0.15528175746409173,0.6846592283258283
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],330.81,1,2,0.9375,0,0,108,5.552300000000005,5.1088081911072125,4.794537184071822,0.0,0.0,0.0,83.32699093324824,6.372924901329379,48.86644014260623,0.0,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,0,0,1.0,0,0,88,0.4472000000000014,16.8900640188746,0.0,0.0,0.0,0.0,27.407568469182717,25.491699605317518,27.415171123404395,36.95350718662555,0.0,0.0,0.0,0.0,0.0,1225.0,25.532,-14.085,7.885,-6.615,-6.656,3.909,3.523,-1.008,1.845,-2.601,-1.477,1.127,3.229,-0.842,0.414,-2.373,-0.69,2.998,1.724,-2.639,-0.068,-0.579,0.216,0.223,0.792,-0.432,-1.021,-0.772,0.325,1.391,-0.271,1225.0,25.532,-14.085,7.885,-6.615,-6.656,3.909,3.523,-1.008,1.845,-2.601,-1.477,1.127,3.229,-0.842,0.414,-2.373,-0.69,2.998,1.724,-2.639,-0.068,-0.579,0.216,0.223,0.792,-0.432,-1.021,-0.772,0.325,1.391,-0.271,3.3738677585515155,0.0005634374434899606,0.8729704513396483,0.16103961070384612,0.42651729213104084,861.0,17.305,-11.419,0.237,-2.843,-6.248,4.027,2.323,0.478,0.046,-2.607,-1.102,1.917,1.824,-0.491,-0.582,-1.596,-0.681,2.204,1.101,-1.327,-0.814,-0.085,0.485,0.807,0.433,-0.152,-0.858,-0.478,0.736,0.667,0.094,861.0,17.305,-11.419,0.237,-2.843,-6.248,4.027,2.323,0.478,0.046,-2.607,-1.102,1.917,1.824,-0.491,-0.582,-1.596,-0.681,2.204,1.101,-1.327,-0.814,-0.085,0.485,0.807,0.433,-0.152,-0.858,-0.478,0.736,0.667,0.094,3.1745024846359127,0.0010783339988188591,0.8843873775158617,0.17625441784625787,0.8015903732567028
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],335.55,1,2,0.9375,0,0,108,5.552300000000005,5.1088081911072125,4.794537184071822,0.0,0.0,0.0,83.32699093324824,6.372924901329379,48.86644014260623,0.0,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,0,0,1.0,0,0,88,0.4472000000000014,16.8900640188746,0.0,0.0,0.0,0.0,27.407568469182717,25.491699605317518,27.415171123404395,36.95350718662555,0.0,0.0,0.0,0.0,0.0,1225.0,50.495,-9.4,1.137,-4.754,-7.55,4.19,2.875,0.152,-0.537,-1.644,-2.818,2.141,2.908,-1.273,-0.03,-1.682,-1.431,2.63,1.551,-2.236,-0.623,-0.259,0.577,0.73,0.656,-0.553,-1.212,-0.42,0.028,1.396,-0.145,1225.0,50.495,-9.4,1.137,-4.754,-7.55,4.19,2.875,0.152,-0.537,-1.644,-2.818,2.141,2.908,-1.273,-0.03,-1.682,-1.431,2.63,1.551,-2.236,-0.623,-0.259,0.577,0.73,0.656,-0.553,-1.212,-0.42,0.028,1.396,-0.145,3.670974386227091,0.0008294843842841427,0.9522913134153249,0.3454260476904483,0.27027019326064305,861.0,20.229,-9.547,1.128,-2.464,-6.153,2.247,3.554,-0.324,-0.723,-1.712,-1.772,1.627,2.004,0.182,-0.89,-1.675,-0.496,1.457,1.823,-1.353,-0.877,-0.037,0.785,0.339,0.805,-0.376,-1.03,-0.07,0.337,0.842,-0.005,861.0,20.229,-9.547,1.128,-2.464,-6.153,2.247,3.554,-0.324,-0.723,-1.712,-1.772,1.627,2.004,0.182,-0.89,-1.675,-0.496,1.457,1.823,-1.353,-0.877,-0.037,0.785,0.339,0.805,-0.376,-1.03,-0.07,0.337,0.842,-0.005,3.4841074534678484,0.0011786460258119832,0.950026577736942,0.33838603850062354,0.5656901737868654
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],333.6,1,2,0.9375,0,0,108,5.552300000000005,5.1088081911072125,4.794537184071822,0.0,0.0,0.0,83.32699093324824,6.372924901329379,48.86644014260623,0.0,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,0,0,1.0,0,0,112,2.007600000000001,16.8900640188746,0.0,0.0,0.0,0.0,52.89926807450023,25.491699605317518,38.38123957276617,36.95350718662555,0.0,0.0,0.0,0.0,0.0,1225.0,25.999,-15.415,5.494,-6.786,-5.096,3.088,2.377,-0.446,0.407,-2.201,-2.744,1.437,3.236,-1.353,0.09,-1.854,-1.179,2.731,1.607,-2.535,0.369,-0.427,0.068,0.963,0.677,-0.085,-1.018,-0.617,0.112,1.241,0.085,1225.0,25.999,-15.415,5.494,-6.786,-5.096,3.088,2.377,-0.446,0.407,-2.201,-2.744,1.437,3.236,-1.353,0.09,-1.854,-1.179,2.731,1.607,-2.535,0.369,-0.427,0.068,0.963,0.677,-0.085,-1.018,-0.617,0.112,1.241,0.085,3.428501826987788,0.0005764896071283516,0.8826799468557276,0.17268400972208783,0.39132481543341363,1431.0,30.227,-13.339,1.925,-3.658,-7.111,2.702,5.884,0.16,-0.088,-3.267,-2.208,1.101,2.694,0.053,-0.801,-1.641,-1.928,3.004,1.92,-2.552,-0.589,-0.638,0.45,0.792,0.419,-0.163,-1.175,-0.822,0.805,0.864,-0.193,1431.0,30.227,-13.339,1.925,-3.658,-7.111,2.702,5.884,0.16,-0.088,-3.267,-2.208,1.101,2.694,0.053,-0.801,-1.641,-1.928,3.004,1.92,-2.552,-0.589,-0.638,0.45,0.792,0.419,-0.163,-1.175,-0.822,0.805,0.864,-0.193,3.7821841114703325,0.0005649916457421502,0.9361840479193471,0.2905136817843712,0.2879736887633055
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],322.2,1,2,0.9375,0,0,108,5.552300000000005,5.1088081911072125,4.794537184071822,0.0,0.0,0.0,83.32699093324824,6.372924901329379,48.86644014260623,0.0,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,0,0,1.0,0,0,112,2.007600000000001,16.8900640188746,0.0,0.0,0.0,0.0,52.89926807450023,25.491699605317518,38.38123957276617,36.95350718662555,0.0,0.0,0.0,0.0,0.0,1225.0,19.222,-10.855,3.088,-4.907,-6.749,5.89,2.372,0.148,-0.051,-2.993,-1.129,0.362,3.801,-0.804,-0.861,-1.648,-1.981,3.346,0.85,-2.178,0.09,-0.765,0.105,1.143,0.409,-0.466,-0.994,-0.889,0.448,1.371,-0.123,1225.0,19.222,-10.855,3.088,-4.907,-6.749,5.89,2.372,0.148,-0.051,-2.993,-1.129,0.362,3.801,-0.804,-0.861,-1.648,-1.981,3.346,0.85,-2.178,0.09,-0.765,0.105,1.143,0.409,-0.466,-0.994,-0.889,0.448,1.371,-0.123,3.231365494394482,0.0005136423525082367,0.8260432639476564,0.1195334642323765,0.463425446212143,1431.0,28.921,-11.851,-0.256,-3.002,-8.314,5.062,4.719,2.008,-0.266,-2.296,-2.051,2.538,2.791,-0.009,-0.765,-2.429,-0.572,2.464,2.08,-2.204,-0.923,-0.215,0.153,1.052,0.536,0.089,-1.337,-0.518,0.639,1.026,0.023,1431.0,28.921,-11.851,-0.256,-3.002,-8.314,5.062,4.719,2.008,-0.266,-2.296,-2.051,2.538,2.791,-0.009,-0.765,-2.429,-0.572,2.464,2.08,-2.204,-0.923,-0.215,0.153,1.052,0.536,0.089,-1.337,-0.518,0.639,1.026,0.023,3.5449517314264174,0.0005439832564360703,0.8310976072266011,0.10619033536313094,0.4231116550196593
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],313.6,1,2,0.9375,0,0,108,5.552300000000005,5.1088081911072125,4.794537184071822,0.0,0.0,0.0,83.32699093324824,6.372924901329379,48.86644014260623,0.0,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,0,0,1.0,0,0,112,2.007600000000001,16.8900640188746,0.0,0.0,0.0,0.0,52.89926807450023,25.491699605317518,38.38123957276617,36.95350718662555,0.0,0.0,0.0,0.0,0.0,1225.0,45.455,-10.523,1.374,-5.028,-7.072,4.593,3.719,-1.223,0.361,-1.572,-2.685,2.306,2.796,-1.169,-0.192,-2.056,-1.128,2.515,1.511,-2.149,-0.29,-0.115,0.244,1.007,-0.051,-0.155,-0.823,-0.624,0.662,1.426,0.009,1225.0,45.455,-10.523,1.374,-5.028,-7.072,4.593,3.719,-1.223,0.361,-1.572,-2.685,2.306,2.796,-1.169,-0.192,-2.056,-1.128,2.515,1.511,-2.149,-0.29,-0.115,0.244,1.007,-0.051,-0.155,-0.823,-0.624,0.662,1.426,0.009,3.9397169983242937,0.0012995003427680087,0.9786303670270472,0.5146861042234845,0.3539289903498036,1431.0,37.24,-14.403,3.699,-5.182,-7.4,4.111,5.897,-0.007,0.296,-3.572,-2.388,2.505,2.466,-0.469,-0.298,-2.014,-0.963,2.841,2.149,-2.308,-0.416,-0.281,-0.145,1.106,0.621,-0.159,-1.207,-0.647,1.003,1.279,-0.443,1431.0,37.24,-14.403,3.699,-5.182,-7.4,4.111,5.897,-0.007,0.296,-3.572,-2.388,2.505,2.466,-0.469,-0.298,-2.014,-0.963,2.841,2.149,-2.308,-0.416,-0.281,-0.145,1.106,0.621,-0.159,-1.207,-0.647,1.003,1.279,-0.443,3.480520273917433,0.0004896873645623385,0.7935669750182036,0.07795939921865334,0.4756579708586132
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],303.8,1,2,0.9375,0,0,108,5.552300000000005,5.1088081911072125,4.794537184071822,0.0,0.0,0.0,83.32699093324824,6.372924901329379,48.86644014260623,0.0,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,0,0,1.0,0,0,112,2.007600000000001,16.8900640188746,0.0,0.0,0.0,0.0,52.89926807450023,25.491699605317518,38.38123957276617,36.95350718662555,0.0,0.0,0.0,0.0,0.0,1225.0,29.228,-8.834,3.184,-5.693,-5.667,4.172,4.011,-0.754,0.216,-2.195,-3.158,1.781,3.729,-1.926,0.627,-2.495,-1.554,2.833,1.439,-2.113,-0.568,-0.156,0.069,0.938,0.54,-0.014,-1.032,-0.187,0.205,1.383,0.069,1225.0,29.228,-8.834,3.184,-5.693,-5.667,4.172,4.011,-0.754,0.216,-2.195,-3.158,1.781,3.729,-1.926,0.627,-2.495,-1.554,2.833,1.439,-2.113,-0.568,-0.156,0.069,0.938,0.54,-0.014,-1.032,-0.187,0.205,1.383,0.069,3.388245653397095,0.0005158663891367794,0.8834416277884689,0.18990728560673623,0.30680379687369125,1431.0,33.935,-17.412,4.572,-4.625,-7.896,5.175,4.271,0.049,0.032,-3.471,-1.838,1.776,2.778,-0.569,-0.31,-1.919,-1.139,2.82,2.851,-2.772,-0.409,-0.222,-0.016,1.516,0.105,0.003,-1.004,-0.739,0.491,1.064,0.224,1431.0,33.935,-17.412,4.572,-4.625,-7.896,5.175,4.271,0.049,0.032,-3.471,-1.838,1.776,2.778,-0.569,-0.31,-1.919,-1.139,2.82,2.851,-2.772,-0.409,-0.222,-0.016,1.516,0.105,0.003,-1.004,-0.739,0.491,1.064,0.224,3.9663949491427073,0.0004467722938769265,0.8872312380583401,0.1740990411069048,0.579963420316727
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],298.4,1,2,0.9375,0,0,108,5.552300000000005,5.1088081911072125,4.794537184071822,0.0,0.0,0.0,83.32699093324824,6.372924901329379,48.86644014260623,0.0,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,0,0,1.0,0,0,112,2.007600000000001,16.8900640188746,0.0,0.0,0.0,0.0,52.89926807450023,25.491699605317518,38.38123957276617,36.95350718662555,0.0,0.0,0.0,0.0,0.0,1225.0,40.405,-13.624,-0.425,-1.518,-7.837,5.248,2.178,-0.001,0.103,-1.52,-3.0,1.455,3.06,-0.955,-0.587,-2.323,-1.127,3.518,1.434,-2.211,-0.296,-0.047,0.482,0.75,0.71,-0.439,-0.496,-0.518,0.375,1.721,-0.095,1225.0,40.405,-13.624,-0.425,-1.518,-7.837,5.248,2.178,-0.001,0.103,-1.52,-3.0,1.455,3.06,-0.955,-0.587,-2.323,-1.127,3.518,1.434,-2.211,-0.296,-0.047,0.482,0.75,0.71,-0.439,-0.496,-0.518,0.375,1.721,-0.095,3.5125788392368085,0.0005818066976254028,0.8438127556854703,0.11768585946177026,0.5799237957070598,1431.0,18.534,-13.121,1.136,-4.741,-7.268,3.13,5.141,0.242,0.107,-3.062,-2.462,2.124,2.852,-1.078,-0.876,-2.232,-0.905,2.576,2.643,-2.972,-0.652,-0.42,0.694,1.064,0.551,-0.141,-1.209,-0.52,0.819,0.958,0.236,1431.0,18.534,-13.121,1.136,-4.741,-7.268,3.13,5.141,0.242,0.107,-3.062,-2.462,2.124,2.852,-1.078,-0.876,-2.232,-0.905,2.576,2.643,-2.972,-0.652,-0.42,0.694,1.064,0.551,-0.141,-1.209,-0.52,0.819,0.958,0.236,3.85973455024676,0.0007378239736971431,0.9371477336204798,0.29567880253683165,0.6538904089682113
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],307.7,1,2,0.9375,0,0,108,5.552300000000005,5.1088081911072125,4.794537184071822,0.0,0.0,0.0,83.32699093324824,6.372924901329379,48.86644014260623,0.0,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,0,0,1.0,0,0,112,2.007600000000001,16.8900640188746,0.0,0.0,0.0,0.0,52.89926807450023,25.491699605317518,38.38123957276617,36.95350718662555,0.0,0.0,0.0,0.0,0.0,1225.0,49.911,-13.526,3.171,-4.761,-7.328,5.421,3.337,0.43,-1.355,-1.51,-2.433,2.006,3.454,-1.925,0.064,-2.109,-1.418,2.592,1.988,-2.231,-0.098,-0.491,-0.049,1.04,0.406,-0.115,-0.89,-0.902,0.407,1.324,-0.137,1225.0,49.911,-13.526,3.171,-4.761,-7.328,5.421,3.337,0.43,-1.355,-1.51,-2.433,2.006,3.454,-1.925,0.064,-2.109,-1.418,2.592,1.988,-2.231,-0.098,-0.491,-0.049,1.04,0.406,-0.115,-0.89,-0.902,0.407,1.324,-0.137,3.708190178282049,0.000653936056299412,0.9265460758852558,0.25719631404561366,0.3406995311945825,1431.0,33.127,-16.247,3.41,-5.241,-6.624,4.976,3.952,-0.111,-0.231,-3.047,-2.008,1.958,3.727,-0.616,-0.567,-1.954,-0.988,2.86,2.354,-2.598,-0.965,-0.017,0.182,1.221,0.789,-0.781,-0.895,-0.565,0.64,0.928,-0.278,1431.0,33.127,-16.247,3.41,-5.241,-6.624,4.976,3.952,-0.111,-0.231,-3.047,-2.008,1.958,3.727,-0.616,-0.567,-1.954,-0.988,2.86,2.354,-2.598,-0.965,-0.017,0.182,1.221,0.789,-0.781,-0.895,-0.565,0.64,0.928,-0.278,3.8075440245350816,0.000771402858706148,0.9314886559395803,0.28379263359475737,0.6640226697855998
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],316.0,1,2,0.9375,0,0,108,5.552300000000005,5.1088081911072125,4.794537184071822,0.0,0.0,0.0,83.32699093324824,6.372924901329379,48.86644014260623,0.0,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,0,0,1.0,0,0,112,2.007600000000001,16.8900640188746,0.0,0.0,0.0,0.0,52.89926807450023,25.491699605317518,38.38123957276617,36.95350718662555,0.0,0.0,0.0,0.0,0.0,1225.0,46.123,-14.16,5.109,-7.221,-6.152,5.321,2.691,-0.157,0.859,-2.783,-2.209,1.238,2.911,-0.942,-0.457,-2.068,-1.119,2.789,1.143,-2.275,-0.185,-0.437,-0.36,0.907,0.775,-0.435,-0.561,-0.545,0.173,1.373,-0.052,1225.0,46.123,-14.16,5.109,-7.221,-6.152,5.321,2.691,-0.157,0.859,-2.783,-2.209,1.238,2.911,-0.942,-0.457,-2.068,-1.119,2.789,1.143,-2.275,-0.185,-0.437,-0.36,0.907,0.775,-0.435,-0.561,-0.545,0.173,1.373,-0.052,3.7446263784961076,0.0006916501135347491,0.923990713094235,0.24988208110630855,0.36326401275194975,1431.0,12.112,-14.132,-0.951,-3.146,-7.167,4.506,5.695,-0.556,-0.557,-2.477,-1.819,2.773,2.737,-0.613,-0.552,-1.656,-0.931,2.532,2.353,-2.209,-1.039,-0.117,0.893,0.29,0.502,-0.407,-0.923,-0.634,0.711,0.928,0.181,1431.0,12.112,-14.132,-0.951,-3.146,-7.167,4.506,5.695,-0.556,-0.557,-2.477,-1.819,2.773,2.737,-0.613,-0.552,-1.656,-0.931,2.532,2.353,-2.209,-1.039,-0.117,0.893,0.29,0.502,-0.407,-0.923,-0.634,0.711,0.928,0.181,3.5493865743386253,0.000660871857496259,0.9075597253787621,0.21129402254588994,0.5805843157354702
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],326.8,1,2,0.9375,0,0,108,5.552300000000005,5.1088081911072125,4.794537184071822,0.0,0.0,0.0,83.32699093324824,6.372924901329379,48.86644014260623,0.0,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,0,0,1.0,0,0,112,2.007600000000001,16.8900640188746,0.0,0.0,0.0,0.0,52.89926807450023,25.491699605317518,38.38123957276617,36.95350718662555,0.0,0.0,0.0,0.0,0.0,1225.0,33.582,-9.724,-0.878,-4.001,-7.074,6.117,3.34,0.65,-1.302,-0.867,-2.367,1.662,3.858,-1.245,-0.262,-1.901,-1.036,2.672,1.682,-1.934,-0.308,-0.386,-0.027,0.765,0.198,-0.208,-0.86,-0.282,0.502,1.082,0.358,1225.0,33.582,-9.724,-0.878,-4.001,-7.074,6.117,3.34,0.65,-1.302,-0.867,-2.367,1.662,3.858,-1.245,-0.262,-1.901,-1.036,2.672,1.682,-1.934,-0.308,-0.386,-0.027,0.765,0.198,-0.208,-0.86,-0.282,0.502,1.082,0.358,3.524349520999531,0.0006753575796715578,0.8921178828338532,0.18167924479688802,0.5175395639592553,1431.0,28.767,-13.005,2.541,-7.01,-7.157,4.636,3.907,0.585,1.204,-4.153,-1.058,0.939,2.328,-0.295,-0.45,-1.942,-1.605,3.091,1.928,-2.115,-0.704,-0.556,0.544,1.369,1.008,-0.474,-1.047,-0.461,0.802,1.216,-0.258,1431.0,28.767,-13.005,2.541,-7.01,-7.157,4.636,3.907,0.585,1.204,-4.153,-1.058,0.939,2.328,-0.295,-0.45,-1.942,-1.605,3.091,1.928,-2.115,-0.704,-0.556,0.544,1.369,1.008,-0.474,-1.047,-0.461,0.802,1.216,-0.258,3.713213025710531,0.0005087044855065821,0.8658522600902783,0.14263932913528404,0.5536297406090965
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],331.4,1,2,0.9375,0,0,108,5.552300000000005,5.1088081911072125,4.794537184071822,0.0,0.0,0.0,83.32699093324824,6.372924901329379,48.86644014260623,0.0,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,0,0,1.0,0,0,112,2.007600000000001,16.8900640188746,0.0,0.0,0.0,0.0,52.89926807450023,25.491699605317518,38.38123957276617,36.95350718662555,0.0,0.0,0.0,0.0,0.0,1225.0,44.517,-12.598,1.09,-4.082,-7.725,8.09,3.681,0.418,0.004,-1.281,-2.626,1.576,2.766,-0.994,-0.397,-1.647,-1.076,3.152,1.575,-1.938,-0.275,-0.335,-0.066,1.232,0.238,-0.258,-1.043,-0.713,0.617,1.018,0.25,1225.0,44.517,-12.598,1.09,-4.082,-7.725,8.09,3.681,0.418,0.004,-1.281,-2.626,1.576,2.766,-0.994,-0.397,-1.647,-1.076,3.152,1.575,-1.938,-0.275,-0.335,-0.066,1.232,0.238,-0.258,-1.043,-0.713,0.617,1.018,0.25,3.664290461589496,0.0005315913928552823,0.9042839477058399,0.2127032540232836,0.2887684547952546,1431.0,29.93,-11.923,2.007,-1.006,-7.48,5.074,3.347,0.093,-0.698,-2.904,-2.458,2.456,2.079,0.314,-1.156,-2.057,-0.92,3.136,2.459,-2.023,-1.351,-0.079,0.371,0.715,0.562,-0.31,-1.167,-0.376,0.665,1.431,-0.134,1431.0,29.93,-11.923,2.007,-1.006,-7.48,5.074,3.347,0.093,-0.698,-2.904,-2.458,2.456,2.079,0.314,-1.156,-2.057,-0.92,3.136,2.459,-2.023,-1.351,-0.079,0.371,0.715,0.562,-0.31,-1.167,-0.376,0.665,1.431,-0.134,4.082684722292104,0.0005385187917917301,0.9323508449364847,0.27317104712666096,0.4873270581237155
