Component_1,Smiles_1,Component_2,Smiles_2,T_EP,X_1,potential#1,potential#2
Capric Acid,CCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],473.55,0.214,-0.003512417,-0.00584025
Capric Acid,CCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],453.7,0.239,-0.003512417,-0.00584025
Capric Acid,CCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],427.85,0.325,-0.003512417,-0.00584025
Capric Acid,CCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],413.7,0.358,-0.003512417,-0.00584025
Capric Acid,CCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],395.55,0.408,-0.003512417,-0.00584025
Capric Acid,CCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],373.6,0.46,-0.003512417,-0.00584025
Capric Acid,CCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],343.3,0.515,-0.003512417,-0.00584025
Capric Acid,CCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],328.75,0.544,-0.003512417,-0.00584025
Capric Acid,CCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],304.7,0.601,-0.003512417,-0.00584025
Capric Acid,CCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],305.45,0.658,-0.003512417,-0.00584025
Capric Acid,CCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],304.1,0.704,-0.003512417,-0.00584025
Capric Acid,CCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],304.45,0.788,-0.003512417,-0.00584025
Capric Acid,CCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],304.6,0.899,-0.003512417,-0.00584025
Capric Acid,CCCCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,314.86,0.101,-0.003512417,-0.0033055
Capric Acid,CCCCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,311.94,0.1993,-0.003512417,-0.0033055
Capric Acid,CCCCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,308.8,0.2999,-0.003512417,-0.0033055
Capric Acid,CCCCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,304.61,0.4001,-0.003512417,-0.0033055
Capric Acid,CCCCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,302.8,0.4457,-0.003512417,-0.0033055
Capric Acid,CCCCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,299.06,0.5002,-0.003512417,-0.0033055
Capric Acid,CCCCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,296.77,0.553,-0.003512417,-0.0033055
Capric Acid,CCCCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,296.31,0.5989,-0.003512417,-0.0033055
Capric Acid,CCCCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,295.33,0.6529,-0.003512417,-0.0033055
Capric Acid,CCCCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,294.75,0.7001,-0.003512417,-0.0033055
Capric Acid,CCCCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,294.35,0.7516,-0.003512417,-0.0033055
Capric Acid,CCCCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,298.15,0.7998,-0.003512417,-0.0033055
Capric Acid,CCCCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,301.94,0.9,-0.003512417,-0.0033055
Capric Acid,CCCCCCCCCC(=O)O,Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,212.15,0.5,-0.003512417,-0.009462917
Capric Acid,CCCCCCCCCC(=O)O,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,307,0.1,-0.003512417,-0.00329225
Capric Acid,CCCCCCCCCC(=O)O,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,298,0.2,-0.003512417,-0.00329225
Capric Acid,CCCCCCCCCC(=O)O,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,288,0.3,-0.003512417,-0.00329225
Capric Acid,CCCCCCCCCC(=O)O,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,279,0.4,-0.003512417,-0.00329225
Capric Acid,CCCCCCCCCC(=O)O,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,287,0.5,-0.003512417,-0.00329225
Capric Acid,CCCCCCCCCC(=O)O,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,292,0.6,-0.003512417,-0.00329225
Capric Acid,CCCCCCCCCC(=O)O,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,296,0.7,-0.003512417,-0.00329225
Capric Acid,CCCCCCCCCC(=O)O,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,299,0.8,-0.003512417,-0.00329225
Capric Acid,CCCCCCCCCC(=O)O,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,303,0.9,-0.003512417,-0.00329225
Capric Acid,CCCCCCCCCC(=O)O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,325.01,0.0986,-0.003512417,-0.003126083
Capric Acid,CCCCCCCCCC(=O)O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,322.49,0.1968,-0.003512417,-0.003126083
Capric Acid,CCCCCCCCCC(=O)O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,319.72,0.2997,-0.003512417,-0.003126083
Capric Acid,CCCCCCCCCC(=O)O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,316.49,0.3985,-0.003512417,-0.003126083
Capric Acid,CCCCCCCCCC(=O)O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,312.27,0.4979,-0.003512417,-0.003126083
Capric Acid,CCCCCCCCCC(=O)O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,307.94,0.5986,-0.003512417,-0.003126083
Capric Acid,CCCCCCCCCC(=O)O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,305.12,0.649,-0.003512417,-0.003126083
Capric Acid,CCCCCCCCCC(=O)O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,300.26,0.6996,-0.003512417,-0.003126083
Capric Acid,CCCCCCCCCC(=O)O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,296.78,0.7992,-0.003512417,-0.003126083
Capric Acid,CCCCCCCCCC(=O)O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,298.2,0.8475,-0.003512417,-0.003126083
Capric Acid,CCCCCCCCCC(=O)O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,301.1,0.9013,-0.003512417,-0.003126083
Capric Acid,CCCCCCCCCC(=O)O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,302.31,0.9503,-0.003512417,-0.003126083
Capric Acid,CCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,332.87,0.1207,-0.003512417,-0.002974417
Capric Acid,CCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,331.23,0.1981,-0.003512417,-0.002974417
Capric Acid,CCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,328.87,0.2993,-0.003512417,-0.002974417
Capric Acid,CCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,326.06,0.3991,-0.003512417,-0.002974417
Capric Acid,CCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,322.75,0.5032,-0.003512417,-0.002974417
Capric Acid,CCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,320.07,0.5998,-0.003512417,-0.002974417
Capric Acid,CCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,313.38,0.7043,-0.003512417,-0.002974417
Capric Acid,CCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,310.15,0.7496,-0.003512417,-0.002974417
Capric Acid,CCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,304.68,0.7937,-0.003512417,-0.002974417
Capric Acid,CCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,299.28,0.8484,-0.003512417,-0.002974417
Capric Acid,CCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,300.2,0.9009,-0.003512417,-0.002974417
Capric Acid,CCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,303.08,0.9502,-0.003512417,-0.002974417
Capric Acid,CCCCCCCCCC(=O)O,Propranolol,CC(C)NCC(O)COc1cccc2ccccc12,355.95,0.209910318,-0.003512417,-0.004778667
Capric Acid,CCCCCCCCCC(=O)O,Propranolol,CC(C)NCC(O)COc1cccc2ccccc12,370.25,0.500917467,-0.003512417,-0.004778667
Capric Acid,CCCCCCCCCC(=O)O,Propranolol,CC(C)NCC(O)COc1cccc2ccccc12,288.55,0.736561771,-0.003512417,-0.004778667
Capric Acid,CCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,340.66,0.1013,-0.003512417,-0.002838833
Capric Acid,CCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,338.62,0.1989,-0.003512417,-0.002838833
Capric Acid,CCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,336.62,0.2967,-0.003512417,-0.002838833
Capric Acid,CCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,334.28,0.395,-0.003512417,-0.002838833
Capric Acid,CCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,330.81,0.5032,-0.003512417,-0.002838833
Capric Acid,CCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,327.79,0.5972,-0.003512417,-0.002838833
Capric Acid,CCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,324.43,0.7044,-0.003512417,-0.002838833
Capric Acid,CCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,317.93,0.8012,-0.003512417,-0.002838833
Capric Acid,CCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,305.78,0.9002,-0.003512417,-0.002838833
Capric Acid,CCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,301.72,0.95,-0.003512417,-0.002838833
Capric Acid,CCCCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,318.01,0.1,-0.003512417,-0.003125583
Capric Acid,CCCCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,314.51,0.2,-0.003512417,-0.003125583
Capric Acid,CCCCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,306.47,0.3,-0.003512417,-0.003125583
Capric Acid,CCCCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,301.49,0.4,-0.003512417,-0.003125583
Capric Acid,CCCCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,294.95,0.45,-0.003512417,-0.003125583
Capric Acid,CCCCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,287.84,0.51,-0.003512417,-0.003125583
Capric Acid,CCCCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,289.87,0.55,-0.003512417,-0.003125583
Capric Acid,CCCCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,292.35,0.64,-0.003512417,-0.003125583
Capric Acid,CCCCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,293.36,0.7,-0.003512417,-0.003125583
Capric Acid,CCCCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,301.25,0.9,-0.003512417,-0.003125583
Caprylic Acid,CCCCCCCC(=O)O,Capric Acid,CCCCCCCCCC(=O)O,301.89,0.1,-0.003705083,-0.003512417
Caprylic Acid,CCCCCCCC(=O)O,Capric Acid,CCCCCCCCCC(=O)O,298.54,0.1999,-0.003705083,-0.003512417
Caprylic Acid,CCCCCCCC(=O)O,Capric Acid,CCCCCCCCCC(=O)O,294.98,0.3,-0.003705083,-0.003512417
Caprylic Acid,CCCCCCCC(=O)O,Capric Acid,CCCCCCCCCC(=O)O,291.21,0.4001,-0.003705083,-0.003512417
Caprylic Acid,CCCCCCCC(=O)O,Capric Acid,CCCCCCCCCC(=O)O,286.84,0.5,-0.003705083,-0.003512417
Caprylic Acid,CCCCCCCC(=O)O,Capric Acid,CCCCCCCCCC(=O)O,280.63,0.5994,-0.003705083,-0.003512417
Caprylic Acid,CCCCCCCC(=O)O,Capric Acid,CCCCCCCCCC(=O)O,278.36,0.6997,-0.003705083,-0.003512417
Caprylic Acid,CCCCCCCC(=O)O,Capric Acid,CCCCCCCCCC(=O)O,281.91,0.7998,-0.003705083,-0.003512417
Caprylic Acid,CCCCCCCC(=O)O,Capric Acid,CCCCCCCCCC(=O)O,285.96,0.8998,-0.003705083,-0.003512417
Caprylic Acid,CCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,314.86,0.101,-0.003705083,-0.0033055
Caprylic Acid,CCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,311.94,0.1993,-0.003705083,-0.0033055
Caprylic Acid,CCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,309.12,0.2999,-0.003705083,-0.0033055
Caprylic Acid,CCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,304.82,0.4001,-0.003705083,-0.0033055
Caprylic Acid,CCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,302.8,0.4457,-0.003705083,-0.0033055
Caprylic Acid,CCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,299.06,0.5002,-0.003705083,-0.0033055
Caprylic Acid,CCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,296.77,0.553,-0.003705083,-0.0033055
Caprylic Acid,CCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,296.31,0.5989,-0.003705083,-0.0033055
Caprylic Acid,CCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,295.33,0.6529,-0.003705083,-0.0033055
Caprylic Acid,CCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,294.75,0.7001,-0.003705083,-0.0033055
Caprylic Acid,CCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,294.35,0.7516,-0.003705083,-0.0033055
Caprylic Acid,CCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,298.15,0.7998,-0.003705083,-0.0033055
Caprylic Acid,CCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,301.94,0.9,-0.003705083,-0.0033055
Caprylic Acid,CCCCCCCC(=O)O,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,286,0.1,-0.003705083,-0.00329225
Caprylic Acid,CCCCCCCC(=O)O,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,284,0.2,-0.003705083,-0.00329225
Caprylic Acid,CCCCCCCC(=O)O,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,279,0.3,-0.003705083,-0.00329225
Caprylic Acid,CCCCCCCC(=O)O,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,274,0.4,-0.003705083,-0.00329225
Caprylic Acid,CCCCCCCC(=O)O,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,267,0.5,-0.003705083,-0.00329225
Caprylic Acid,CCCCCCCC(=O)O,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,276,0.6,-0.003705083,-0.00329225
Caprylic Acid,CCCCCCCC(=O)O,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,287,0.7,-0.003705083,-0.00329225
Caprylic Acid,CCCCCCCC(=O)O,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,299,0.8,-0.003705083,-0.00329225
Caprylic Acid,CCCCCCCC(=O)O,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,308,0.9,-0.003705083,-0.00329225
Caprylic Acid,CCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,318.49,0.09,-0.003705083,-0.003125583
Caprylic Acid,CCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,312.05,0.2,-0.003705083,-0.003125583
Caprylic Acid,CCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,302.51,0.3,-0.003705083,-0.003125583
Caprylic Acid,CCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,296.95,0.4,-0.003705083,-0.003125583
Caprylic Acid,CCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,284.16,0.5,-0.003705083,-0.003125583
Caprylic Acid,CCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,274.98,0.59,-0.003705083,-0.003125583
Caprylic Acid,CCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,275.45,0.7,-0.003705083,-0.003125583
Caprylic Acid,CCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,280.16,0.8,-0.003705083,-0.003125583
Caprylic Acid,CCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,285.13,0.9,-0.003705083,-0.003125583
ChCl,C[N+](C)(C)CCO.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],586.9,0.102,-0.00584025,-0.007425417
ChCl,C[N+](C)(C)CCO.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],563.6,0.204,-0.00584025,-0.007425417
ChCl,C[N+](C)(C)CCO.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],525.7,0.306,-0.00584025,-0.007425417
ChCl,C[N+](C)(C)CCO.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],497.7,0.397,-0.00584025,-0.007425417
ChCl,C[N+](C)(C)CCO.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],473.4,0.495,-0.00584025,-0.007425417
ChCl,C[N+](C)(C)CCO.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],493.6,0.581,-0.00584025,-0.007425417
ChCl,C[N+](C)(C)CCO.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],520,0.694,-0.00584025,-0.007425417
ChCl,C[N+](C)(C)CCO.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],541.8,0.804,-0.00584025,-0.007425417
ChCl,C[N+](C)(C)CCO.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],567.5,0.898,-0.00584025,-0.007425417
ChCl,C[N+](C)(C)CCO.[Cl-],[NH4]Cl,[Cl-].[NH4+],598.8,0.106,-0.00584025,-0.005576417
ChCl,C[N+](C)(C)CCO.[Cl-],[NH4]Cl,[Cl-].[NH4+],568.6,0.2,-0.00584025,-0.005576417
ChCl,C[N+](C)(C)CCO.[Cl-],[NH4]Cl,[Cl-].[NH4+],537.2,0.296,-0.00584025,-0.005576417
ChCl,C[N+](C)(C)CCO.[Cl-],[NH4]Cl,[Cl-].[NH4+],510,0.384,-0.00584025,-0.005576417
ChCl,C[N+](C)(C)CCO.[Cl-],[NH4]Cl,[Cl-].[NH4+],473.8,0.494,-0.00584025,-0.005576417
ChCl,C[N+](C)(C)CCO.[Cl-],[NH4]Cl,[Cl-].[NH4+],483.6,0.589,-0.00584025,-0.005576417
ChCl,C[N+](C)(C)CCO.[Cl-],[NH4]Cl,[Cl-].[NH4+],503.8,0.695,-0.00584025,-0.005576417
ChCl,C[N+](C)(C)CCO.[Cl-],[NH4]Cl,[Cl-].[NH4+],513.6,0.763,-0.00584025,-0.005576417
ChCl,C[N+](C)(C)CCO.[Cl-],[NH4]Cl,[Cl-].[NH4+],539.9,0.879,-0.00584025,-0.005576417
Citric Acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],557.85,0.052,-0.005904333,-0.00584025
Citric Acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],512.35,0.101,-0.005904333,-0.00584025
Citric Acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],478.98,0.151,-0.005904333,-0.00584025
Citric Acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],431.68,0.2,-0.005904333,-0.00584025
Citric Acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],387.12,0.25,-0.005904333,-0.00584025
Citric Acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],343.55,0.314,-0.005904333,-0.00584025
Citric Acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],348.98,0.4,-0.005904333,-0.00584025
Citric Acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],356.75,0.451,-0.005904333,-0.00584025
Citric Acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],364.05,0.499,-0.005904333,-0.00584025
Citric Acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],370.98,0.552,-0.005904333,-0.00584025
Citric Acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],379.48,0.6,-0.005904333,-0.00584025
Citric Acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],384.02,0.65,-0.005904333,-0.00584025
Citric Acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],393.48,0.7,-0.005904333,-0.00584025
Citric Acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],397.98,0.748,-0.005904333,-0.00584025
Citric Acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],404.48,0.8,-0.005904333,-0.00584025
Citric Acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],411.35,0.85,-0.005904333,-0.00584025
Citric Acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],418.28,0.898,-0.005904333,-0.00584025
Citric Acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],423.15,0.938,-0.005904333,-0.00584025
Cyclohexanecarboxylic Acid,O=C(O)C1CCCCC1,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,265,0.5,-0.003994083,-0.00329225
Cyclohexylpropionic Acid,O=C(O)CCC1CCCCC1,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,308.182,0.1,-0.003773917,-0.00329225
Cyclohexylpropionic Acid,O=C(O)CCC1CCCCC1,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,298.9,0.2,-0.003773917,-0.00329225
Cyclohexylpropionic Acid,O=C(O)CCC1CCCCC1,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,289.19,0.3,-0.003773917,-0.00329225
Cyclohexylpropionic Acid,O=C(O)CCC1CCCCC1,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,275.455,0.4,-0.003773917,-0.00329225
Cyclohexylpropionic Acid,O=C(O)CCC1CCCCC1,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,262.12,0.5,-0.003773917,-0.00329225
Cyclohexylpropionic Acid,O=C(O)CCC1CCCCC1,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,273.434,0.7,-0.003773917,-0.00329225
Cyclohexylpropionic Acid,O=C(O)CCC1CCCCC1,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,278.687,0.8,-0.003773917,-0.00329225
Cyclohexylpropionic Acid,O=C(O)CCC1CCCCC1,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,283.535,0.9,-0.003773917,-0.00329225
DL-camphor,CC12CCC(CC1=O)C2(C)C,Betaine,C[N+](C)(C)CC(=O)[O-],549.5,0.102,-0.00184,-0.009115333
DL-camphor,CC12CCC(CC1=O)C2(C)C,Betaine,C[N+](C)(C)CC(=O)[O-],512.2,0.201,-0.00184,-0.009115333
DL-camphor,CC12CCC(CC1=O)C2(C)C,Betaine,C[N+](C)(C)CC(=O)[O-],494.3,0.302,-0.00184,-0.009115333
DL-camphor,CC12CCC(CC1=O)C2(C)C,Betaine,C[N+](C)(C)CC(=O)[O-],468.4,0.402,-0.00184,-0.009115333
DL-camphor,CC12CCC(CC1=O)C2(C)C,Betaine,C[N+](C)(C)CC(=O)[O-],448.6,0.501,-0.00184,-0.009115333
DL-camphor,CC12CCC(CC1=O)C2(C)C,Betaine,C[N+](C)(C)CC(=O)[O-],413.4,0.603,-0.00184,-0.009115333
DL-camphor,CC12CCC(CC1=O)C2(C)C,Betaine,C[N+](C)(C)CC(=O)[O-],384,0.703,-0.00184,-0.009115333
DL-camphor,CC12CCC(CC1=O)C2(C)C,Betaine,C[N+](C)(C)CC(=O)[O-],393.8,0.802,-0.00184,-0.009115333
DL-camphor,CC12CCC(CC1=O)C2(C)C,Betaine,C[N+](C)(C)CC(=O)[O-],415.9,0.901,-0.00184,-0.009115333
DL-camphor,CC12CCC(CC1=O)C2(C)C,ChCl,C[N+](C)(C)CCO.[Cl-],516.9,0.102,-0.00184,-0.00584025
DL-camphor,CC12CCC(CC1=O)C2(C)C,ChCl,C[N+](C)(C)CCO.[Cl-],468.3,0.198,-0.00184,-0.00584025
DL-camphor,CC12CCC(CC1=O)C2(C)C,ChCl,C[N+](C)(C)CCO.[Cl-],416.7,0.301,-0.00184,-0.00584025
DL-camphor,CC12CCC(CC1=O)C2(C)C,ChCl,C[N+](C)(C)CCO.[Cl-],372.3,0.401,-0.00184,-0.00584025
DL-camphor,CC12CCC(CC1=O)C2(C)C,ChCl,C[N+](C)(C)CCO.[Cl-],328.7,0.501,-0.00184,-0.00584025
DL-camphor,CC12CCC(CC1=O)C2(C)C,ChCl,C[N+](C)(C)CCO.[Cl-],340.4,0.605,-0.00184,-0.00584025
DL-camphor,CC12CCC(CC1=O)C2(C)C,ChCl,C[N+](C)(C)CCO.[Cl-],368.9,0.7,-0.00184,-0.00584025
DL-camphor,CC12CCC(CC1=O)C2(C)C,ChCl,C[N+](C)(C)CCO.[Cl-],394.2,0.8,-0.00184,-0.00584025
DL-camphor,CC12CCC(CC1=O)C2(C)C,ChCl,C[N+](C)(C)CCO.[Cl-],429.6,0.9,-0.00184,-0.00584025
