Component_1,Smiles_1,Component_2,Smiles_2,T_EP,profile_1_1,profile_1_2,profile_2_1,profile_2_2,profile_3_1,profile_3_2,profile_4_1,profile_4_2,profile_5_1,profile_5_2
Limonene,C=C(C)[C@@H]1CC=C(C)CC1,Myristic Acid,CCCCCCCCCCCCCC(=O)O,320.65,0.0,0.4115916666666666,0.1359833333333333,0.7318250000000002,15.973366666666665,27.74185,2.278341666666667,2.5340749999999996,0.0,0.13081666666666675
Linoleic acid,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,202.15,0.3966249999999999,0.08443333333333328,1.0135,2.3495166666666667,28.55693333333333,19.43405,3.9650416666666666,2.4972916666666665,0.11195833333333341,0.9879916666666664
Malic Acid,O=C(O)CC(O)C(=O)O,Alanine,CC([NH3+])C(=O)[O-],318.15,1.3965666666666667,1.4092749999999996,3.0915833333333333,2.6809833333333333,3.940383333333333,3.2470166666666667,4.76265,1.269333333333333,0.5800416666666667,2.4574
Malic Acid,O=C(O)CC(O)C(=O)O,Betaine,C[N+](C)(C)CC(=O)[O-],318.15,1.3965666666666667,0.0,3.0915833333333333,5.841733333333335,3.940383333333333,4.308949999999999,4.76265,1.1709583333333333,0.5800416666666667,2.8046999999999995
Malic Acid,O=C(O)CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],570.35,1.3965666666666667,0.0,3.0915833333333333,6.61445,3.940383333333333,4.008741666666666,4.76265,1.989083333333333,0.5800416666666667,2.9921666666666664
Malic Acid,O=C(O)CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],538.38,1.3965666666666667,0.0,3.0915833333333333,6.61445,3.940383333333333,4.008741666666666,4.76265,1.989083333333333,0.5800416666666667,2.9921666666666664
Malic Acid,O=C(O)CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],505.68,1.3965666666666667,0.0,3.0915833333333333,6.61445,3.940383333333333,4.008741666666666,4.76265,1.989083333333333,0.5800416666666667,2.9921666666666664
Malic Acid,O=C(O)CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],474.48,1.3965666666666667,0.0,3.0915833333333333,6.61445,3.940383333333333,4.008741666666666,4.76265,1.989083333333333,0.5800416666666667,2.9921666666666664
Malic Acid,O=C(O)CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],441.62,1.3965666666666667,0.0,3.0915833333333333,6.61445,3.940383333333333,4.008741666666666,4.76265,1.989083333333333,0.5800416666666667,2.9921666666666664
Malic Acid,O=C(O)CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],417.18,1.3965666666666667,0.0,3.0915833333333333,6.61445,3.940383333333333,4.008741666666666,4.76265,1.989083333333333,0.5800416666666667,2.9921666666666664
Malic Acid,O=C(O)CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],358.52,1.3965666666666667,0.0,3.0915833333333333,6.61445,3.940383333333333,4.008741666666666,4.76265,1.989083333333333,0.5800416666666667,2.9921666666666664
Malic Acid,O=C(O)CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],334.55,1.3965666666666667,0.0,3.0915833333333333,6.61445,3.940383333333333,4.008741666666666,4.76265,1.989083333333333,0.5800416666666667,2.9921666666666664
Malic Acid,O=C(O)CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],338.42,1.3965666666666667,0.0,3.0915833333333333,6.61445,3.940383333333333,4.008741666666666,4.76265,1.989083333333333,0.5800416666666667,2.9921666666666664
Malic Acid,O=C(O)CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],345.92,1.3965666666666667,0.0,3.0915833333333333,6.61445,3.940383333333333,4.008741666666666,4.76265,1.989083333333333,0.5800416666666667,2.9921666666666664
Malic Acid,O=C(O)CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],358.68,1.3965666666666667,0.0,3.0915833333333333,6.61445,3.940383333333333,4.008741666666666,4.76265,1.989083333333333,0.5800416666666667,2.9921666666666664
Malic Acid,O=C(O)CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],364.75,1.3965666666666667,0.0,3.0915833333333333,6.61445,3.940383333333333,4.008741666666666,4.76265,1.989083333333333,0.5800416666666667,2.9921666666666664
Malic Acid,O=C(O)CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],371.42,1.3965666666666667,0.0,3.0915833333333333,6.61445,3.940383333333333,4.008741666666666,4.76265,1.989083333333333,0.5800416666666667,2.9921666666666664
Malic Acid,O=C(O)CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],376.42,1.3965666666666667,0.0,3.0915833333333333,6.61445,3.940383333333333,4.008741666666666,4.76265,1.989083333333333,0.5800416666666667,2.9921666666666664
Malic Acid,O=C(O)CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],383.62,1.3965666666666667,0.0,3.0915833333333333,6.61445,3.940383333333333,4.008741666666666,4.76265,1.989083333333333,0.5800416666666667,2.9921666666666664
Malic Acid,O=C(O)CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],387.88,1.3965666666666667,0.0,3.0915833333333333,6.61445,3.940383333333333,4.008741666666666,4.76265,1.989083333333333,0.5800416666666667,2.9921666666666664
Malic Acid,O=C(O)CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],391.75,1.3965666666666667,0.0,3.0915833333333333,6.61445,3.940383333333333,4.008741666666666,4.76265,1.989083333333333,0.5800416666666667,2.9921666666666664
Malic Acid,O=C(O)CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],395.18,1.3965666666666667,0.0,3.0915833333333333,6.61445,3.940383333333333,4.008741666666666,4.76265,1.989083333333333,0.5800416666666667,2.9921666666666664
Malonic Acid,O=C(O)CC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],285.15,1.0956666666666666,0.0,2.405141666666667,6.61445,3.3358833333333333,4.008741666666666,4.694699999999999,1.989083333333333,0.023583333333333362,2.9921666666666664
Mannose,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],547.75,1.0517999999999996,0.0,4.371083333333334,6.61445,5.532975,4.008741666666666,3.8747249999999993,1.989083333333333,1.7460833333333332,2.9921666666666664
Mannose,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],496.65,1.0517999999999996,0.0,4.371083333333334,6.61445,5.532975,4.008741666666666,3.8747249999999993,1.989083333333333,1.7460833333333332,2.9921666666666664
Mannose,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],438.88,1.0517999999999996,0.0,4.371083333333334,6.61445,5.532975,4.008741666666666,3.8747249999999993,1.989083333333333,1.7460833333333332,2.9921666666666664
Mannose,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],377.52,1.0517999999999996,0.0,4.371083333333334,6.61445,5.532975,4.008741666666666,3.8747249999999993,1.989083333333333,1.7460833333333332,2.9921666666666664
Mannose,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],332.52,1.0517999999999996,0.0,4.371083333333334,6.61445,5.532975,4.008741666666666,3.8747249999999993,1.989083333333333,1.7460833333333332,2.9921666666666664
Mannose,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],353.58,1.0517999999999996,0.0,4.371083333333334,6.61445,5.532975,4.008741666666666,3.8747249999999993,1.989083333333333,1.7460833333333332,2.9921666666666664
Mannose,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],364.48,1.0517999999999996,0.0,4.371083333333334,6.61445,5.532975,4.008741666666666,3.8747249999999993,1.989083333333333,1.7460833333333332,2.9921666666666664
Mannose,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],377.85,1.0517999999999996,0.0,4.371083333333334,6.61445,5.532975,4.008741666666666,3.8747249999999993,1.989083333333333,1.7460833333333332,2.9921666666666664
Mannose,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],391.75,1.0517999999999996,0.0,4.371083333333334,6.61445,5.532975,4.008741666666666,3.8747249999999993,1.989083333333333,1.7460833333333332,2.9921666666666664
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Betaine,C[N+](C)(C)CC(=O)[O-],541.5,0.07716666666666659,0.0,0.7168000000000001,5.841733333333335,17.8729,4.308949999999999,0.8918499999999998,1.1709583333333333,0.36785,2.8046999999999995
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Betaine,C[N+](C)(C)CC(=O)[O-],497.3,0.07716666666666659,0.0,0.7168000000000001,5.841733333333335,17.8729,4.308949999999999,0.8918499999999998,1.1709583333333333,0.36785,2.8046999999999995
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Betaine,C[N+](C)(C)CC(=O)[O-],447.5,0.07716666666666659,0.0,0.7168000000000001,5.841733333333335,17.8729,4.308949999999999,0.8918499999999998,1.1709583333333333,0.36785,2.8046999999999995
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Betaine,C[N+](C)(C)CC(=O)[O-],408.6,0.07716666666666659,0.0,0.7168000000000001,5.841733333333335,17.8729,4.308949999999999,0.8918499999999998,1.1709583333333333,0.36785,2.8046999999999995
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Betaine,C[N+](C)(C)CC(=O)[O-],371.7,0.07716666666666659,0.0,0.7168000000000001,5.841733333333335,17.8729,4.308949999999999,0.8918499999999998,1.1709583333333333,0.36785,2.8046999999999995
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Betaine,C[N+](C)(C)CC(=O)[O-],315.2,0.07716666666666659,0.0,0.7168000000000001,5.841733333333335,17.8729,4.308949999999999,0.8918499999999998,1.1709583333333333,0.36785,2.8046999999999995
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Betaine,C[N+](C)(C)CC(=O)[O-],312.3,0.07716666666666659,0.0,0.7168000000000001,5.841733333333335,17.8729,4.308949999999999,0.8918499999999998,1.1709583333333333,0.36785,2.8046999999999995
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Betaine,C[N+](C)(C)CC(=O)[O-],310.1,0.07716666666666659,0.0,0.7168000000000001,5.841733333333335,17.8729,4.308949999999999,0.8918499999999998,1.1709583333333333,0.36785,2.8046999999999995
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],529.3,0.07716666666666659,0.0,0.7168000000000001,6.61445,17.8729,4.008741666666666,0.8918499999999998,1.989083333333333,0.36785,2.9921666666666664
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],463.4,0.07716666666666659,0.0,0.7168000000000001,6.61445,17.8729,4.008741666666666,0.8918499999999998,1.989083333333333,0.36785,2.9921666666666664
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],418.5,0.07716666666666659,0.0,0.7168000000000001,6.61445,17.8729,4.008741666666666,0.8918499999999998,1.989083333333333,0.36785,2.9921666666666664
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],376.8,0.07716666666666659,0.0,0.7168000000000001,6.61445,17.8729,4.008741666666666,0.8918499999999998,1.989083333333333,0.36785,2.9921666666666664
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],335.1,0.07716666666666659,0.0,0.7168000000000001,6.61445,17.8729,4.008741666666666,0.8918499999999998,1.989083333333333,0.36785,2.9921666666666664
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],316.3,0.07716666666666659,0.0,0.7168000000000001,6.61445,17.8729,4.008741666666666,0.8918499999999998,1.989083333333333,0.36785,2.9921666666666664
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],315.7,0.07716666666666659,0.0,0.7168000000000001,6.61445,17.8729,4.008741666666666,0.8918499999999998,1.989083333333333,0.36785,2.9921666666666664
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],316.9,0.07716666666666659,0.0,0.7168000000000001,6.61445,17.8729,4.008741666666666,0.8918499999999998,1.989083333333333,0.36785,2.9921666666666664
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],322.4,0.07716666666666659,0.0,0.7168000000000001,6.61445,17.8729,4.008741666666666,0.8918499999999998,1.989083333333333,0.36785,2.9921666666666664
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,321.0,0.07716666666666659,0.14784999999999987,0.7168000000000001,0.6642250000000001,17.8729,33.09639166666667,0.8918499999999998,0.9973499999999998,0.36785,0.5787166666666667
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,319.4,0.07716666666666659,0.14784999999999987,0.7168000000000001,0.6642250000000001,17.8729,33.09639166666667,0.8918499999999998,0.9973499999999998,0.36785,0.5787166666666667
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,317.7,0.07716666666666659,0.14784999999999987,0.7168000000000001,0.6642250000000001,17.8729,33.09639166666667,0.8918499999999998,0.9973499999999998,0.36785,0.5787166666666667
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,314.7,0.07716666666666659,0.14784999999999987,0.7168000000000001,0.6642250000000001,17.8729,33.09639166666667,0.8918499999999998,0.9973499999999998,0.36785,0.5787166666666667
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,312.5,0.07716666666666659,0.14784999999999987,0.7168000000000001,0.6642250000000001,17.8729,33.09639166666667,0.8918499999999998,0.9973499999999998,0.36785,0.5787166666666667
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,309.1,0.07716666666666659,0.14784999999999987,0.7168000000000001,0.6642250000000001,17.8729,33.09639166666667,0.8918499999999998,0.9973499999999998,0.36785,0.5787166666666667
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,304.9,0.07716666666666659,0.14784999999999987,0.7168000000000001,0.6642250000000001,17.8729,33.09639166666667,0.8918499999999998,0.9973499999999998,0.36785,0.5787166666666667
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,301.2,0.07716666666666659,0.14784999999999987,0.7168000000000001,0.6642250000000001,17.8729,33.09639166666667,0.8918499999999998,0.9973499999999998,0.36785,0.5787166666666667
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,309.9,0.07716666666666659,0.14784999999999987,0.7168000000000001,0.6642250000000001,17.8729,33.09639166666667,0.8918499999999998,0.9973499999999998,0.36785,0.5787166666666667
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Hydroquinone ,Oc1ccc(O)cc1,398.5,0.07716666666666659,0.7382333333333331,0.7168000000000001,2.5326333333333335,17.8729,4.708341666666667,0.8918499999999998,3.830183333333333,0.36785,0.11360000000000009
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,302.15,0.07716666666666659,0.4523833333333333,0.7168000000000001,1.5543416666666667,17.8729,17.281366666666663,0.8918499999999998,3.6640249999999996,0.36785,0.11947500000000005
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Lauric Acid,CCCCCCCCCCCC(=O)O,312.22,0.07716666666666659,0.3955416666666666,0.7168000000000001,0.7265916666666667,17.8729,23.979833333333332,0.8918499999999998,2.436108333333333,0.36785,0.15234166666666674
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Lauric Acid,CCCCCCCCCCCC(=O)O,307.23,0.07716666666666659,0.3955416666666666,0.7168000000000001,0.7265916666666667,17.8729,23.979833333333332,0.8918499999999998,2.436108333333333,0.36785,0.15234166666666674
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Lauric Acid,CCCCCCCCCCCC(=O)O,304.33,0.07716666666666659,0.3955416666666666,0.7168000000000001,0.7265916666666667,17.8729,23.979833333333332,0.8918499999999998,2.436108333333333,0.36785,0.15234166666666674
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Lauric Acid,CCCCCCCCCCCC(=O)O,299.62,0.07716666666666659,0.3955416666666666,0.7168000000000001,0.7265916666666667,17.8729,23.979833333333332,0.8918499999999998,2.436108333333333,0.36785,0.15234166666666674
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Lauric Acid,CCCCCCCCCCCC(=O)O,294.64,0.07716666666666659,0.3955416666666666,0.7168000000000001,0.7265916666666667,17.8729,23.979833333333332,0.8918499999999998,2.436108333333333,0.36785,0.15234166666666674
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Lauric Acid,CCCCCCCCCCCC(=O)O,291.32,0.07716666666666659,0.3955416666666666,0.7168000000000001,0.7265916666666667,17.8729,23.979833333333332,0.8918499999999998,2.436108333333333,0.36785,0.15234166666666674
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Lauric Acid,CCCCCCCCCCCC(=O)O,299.07,0.07716666666666659,0.3955416666666666,0.7168000000000001,0.7265916666666667,17.8729,23.979833333333332,0.8918499999999998,2.436108333333333,0.36785,0.15234166666666674
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,324.97,0.07716666666666659,0.4115916666666666,0.7168000000000001,0.7318250000000002,17.8729,27.74185,0.8918499999999998,2.5340749999999996,0.36785,0.13081666666666675
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,322.84,0.07716666666666659,0.4115916666666666,0.7168000000000001,0.7318250000000002,17.8729,27.74185,0.8918499999999998,2.5340749999999996,0.36785,0.13081666666666675
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,319.74,0.07716666666666659,0.4115916666666666,0.7168000000000001,0.7318250000000002,17.8729,27.74185,0.8918499999999998,2.5340749999999996,0.36785,0.13081666666666675
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,317.1,0.07716666666666659,0.4115916666666666,0.7168000000000001,0.7318250000000002,17.8729,27.74185,0.8918499999999998,2.5340749999999996,0.36785,0.13081666666666675
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,314.17,0.07716666666666659,0.4115916666666666,0.7168000000000001,0.7318250000000002,17.8729,27.74185,0.8918499999999998,2.5340749999999996,0.36785,0.13081666666666675
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,310.93,0.07716666666666659,0.4115916666666666,0.7168000000000001,0.7318250000000002,17.8729,27.74185,0.8918499999999998,2.5340749999999996,0.36785,0.13081666666666675
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,303.76,0.07716666666666659,0.4115916666666666,0.7168000000000001,0.7318250000000002,17.8729,27.74185,0.8918499999999998,2.5340749999999996,0.36785,0.13081666666666675
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,296.17,0.07716666666666659,0.4115916666666666,0.7168000000000001,0.7318250000000002,17.8729,27.74185,0.8918499999999998,2.5340749999999996,0.36785,0.13081666666666675
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,306.35,0.07716666666666659,0.4115916666666666,0.7168000000000001,0.7318250000000002,17.8729,27.74185,0.8918499999999998,2.5340749999999996,0.36785,0.13081666666666675
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,330.1,0.07716666666666659,0.14765833333333322,0.7168000000000001,0.6657083333333333,17.8729,36.92868333333333,0.8918499999999998,1.0235416666666666,0.36785,0.5810666666666666
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,328.9,0.07716666666666659,0.14765833333333322,0.7168000000000001,0.6657083333333333,17.8729,36.92868333333333,0.8918499999999998,1.0235416666666666,0.36785,0.5810666666666666
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,327.3,0.07716666666666659,0.14765833333333322,0.7168000000000001,0.6657083333333333,17.8729,36.92868333333333,0.8918499999999998,1.0235416666666666,0.36785,0.5810666666666666
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,325.1,0.07716666666666659,0.14765833333333322,0.7168000000000001,0.6657083333333333,17.8729,36.92868333333333,0.8918499999999998,1.0235416666666666,0.36785,0.5810666666666666
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,322.3,0.07716666666666659,0.14765833333333322,0.7168000000000001,0.6657083333333333,17.8729,36.92868333333333,0.8918499999999998,1.0235416666666666,0.36785,0.5810666666666666
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,318.9,0.07716666666666659,0.14765833333333322,0.7168000000000001,0.6657083333333333,17.8729,36.92868333333333,0.8918499999999998,1.0235416666666666,0.36785,0.5810666666666666
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,313.4,0.07716666666666659,0.14765833333333322,0.7168000000000001,0.6657083333333333,17.8729,36.92868333333333,0.8918499999999998,1.0235416666666666,0.36785,0.5810666666666666
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,307.8,0.07716666666666659,0.14765833333333322,0.7168000000000001,0.6657083333333333,17.8729,36.92868333333333,0.8918499999999998,1.0235416666666666,0.36785,0.5810666666666666
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,309.0,0.07716666666666659,0.14765833333333322,0.7168000000000001,0.6657083333333333,17.8729,36.92868333333333,0.8918499999999998,1.0235416666666666,0.36785,0.5810666666666666
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,308.53,0.07716666666666659,0.41179166666666656,0.7168000000000001,0.7346416666666667,17.8729,31.60021666666666,0.8918499999999998,2.5751916666666665,0.36785,0.1288083333333334
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,308.61,0.07716666666666659,0.41179166666666656,0.7168000000000001,0.7346416666666667,17.8729,31.60021666666666,0.8918499999999998,2.5751916666666665,0.36785,0.1288083333333334
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,317.07,0.07716666666666659,0.41179166666666656,0.7168000000000001,0.7346416666666667,17.8729,31.60021666666666,0.8918499999999998,2.5751916666666665,0.36785,0.1288083333333334
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,322.82,0.07716666666666659,0.41179166666666656,0.7168000000000001,0.7346416666666667,17.8729,31.60021666666666,0.8918499999999998,2.5751916666666665,0.36785,0.1288083333333334
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,325.36,0.07716666666666659,0.41179166666666656,0.7168000000000001,0.7346416666666667,17.8729,31.60021666666666,0.8918499999999998,2.5751916666666665,0.36785,0.1288083333333334
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,327.3,0.07716666666666659,0.41179166666666656,0.7168000000000001,0.7346416666666667,17.8729,31.60021666666666,0.8918499999999998,2.5751916666666665,0.36785,0.1288083333333334
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,329.91,0.07716666666666659,0.41179166666666656,0.7168000000000001,0.7346416666666667,17.8729,31.60021666666666,0.8918499999999998,2.5751916666666665,0.36785,0.1288083333333334
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,332.2,0.07716666666666659,0.41179166666666656,0.7168000000000001,0.7346416666666667,17.8729,31.60021666666666,0.8918499999999998,2.5751916666666665,0.36785,0.1288083333333334
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,333.43,0.07716666666666659,0.41179166666666656,0.7168000000000001,0.7346416666666667,17.8729,31.60021666666666,0.8918499999999998,2.5751916666666665,0.36785,0.1288083333333334
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Phenylpropionic Acid,O=C(O)CCc1ccccc1,315.35,0.07716666666666659,0.43735833333333324,0.7168000000000001,2.2422000000000004,17.8729,8.98943333333333,0.8918499999999998,4.305116666666667,0.36785,0.08112500000000006
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Phenylpropionic Acid,O=C(O)CCc1ccccc1,309.65,0.07716666666666659,0.43735833333333324,0.7168000000000001,2.2422000000000004,17.8729,8.98943333333333,0.8918499999999998,4.305116666666667,0.36785,0.08112500000000006
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Phenylpropionic Acid,O=C(O)CCc1ccccc1,303.95,0.07716666666666659,0.43735833333333324,0.7168000000000001,2.2422000000000004,17.8729,8.98943333333333,0.8918499999999998,4.305116666666667,0.36785,0.08112500000000006
