Component_1,Smiles_1,Component_2,Smiles_2,T_EP,X_1,profile_1#1,profile_2#1,profile_3#1,profile_4#1,profile_5#1,profile_6#1,profile_7#1,profile_8#1,profile_9#1,profile_10#1,profile_1#2,profile_2#2,profile_3#2,profile_4#2,profile_5#2,profile_6#2,profile_7#2,profile_8#2,profile_9#2,profile_10#2
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Lauric Acid,CCCCCCCCCCCC(=O)O,307,0.9,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.006833333,0.350433333,0.151766667,0.4797,11.1629,8.8235,0.891433333,1.284566667,0.151166667,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,324.97,0.1,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.006733333,0.3677,0.144666667,0.491666667,12.48636667,10.4951,0.9735,1.3257,0.1293,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,322.84,0.2,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.006733333,0.3677,0.144666667,0.491666667,12.48636667,10.4951,0.9735,1.3257,0.1293,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,319.74,0.3,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.006733333,0.3677,0.144666667,0.491666667,12.48636667,10.4951,0.9735,1.3257,0.1293,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,317.1,0.4,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.006733333,0.3677,0.144666667,0.491666667,12.48636667,10.4951,0.9735,1.3257,0.1293,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,314.17,0.5,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.006733333,0.3677,0.144666667,0.491666667,12.48636667,10.4951,0.9735,1.3257,0.1293,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,310.93,0.6,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.006733333,0.3677,0.144666667,0.491666667,12.48636667,10.4951,0.9735,1.3257,0.1293,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,303.76,0.7,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.006733333,0.3677,0.144666667,0.491666667,12.48636667,10.4951,0.9735,1.3257,0.1293,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,296.17,0.8,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.006733333,0.3677,0.144666667,0.491666667,12.48636667,10.4951,0.9735,1.3257,0.1293,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,306.35,0.9,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.006733333,0.3677,0.144666667,0.491666667,12.48636667,10.4951,0.9735,1.3257,0.1293,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,330.1,0.1,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0,0.1511,0.316733333,0.247066667,15.1411,15.11566667,0.4548,0.468366667,0.547433333,0.002966667
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,328.9,0.2,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0,0.1511,0.316733333,0.247066667,15.1411,15.11566667,0.4548,0.468366667,0.547433333,0.002966667
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,327.3,0.3,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0,0.1511,0.316733333,0.247066667,15.1411,15.11566667,0.4548,0.468366667,0.547433333,0.002966667
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,325.1,0.4,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0,0.1511,0.316733333,0.247066667,15.1411,15.11566667,0.4548,0.468366667,0.547433333,0.002966667
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,322.3,0.5,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0,0.1511,0.316733333,0.247066667,15.1411,15.11566667,0.4548,0.468366667,0.547433333,0.002966667
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,318.9,0.599,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0,0.1511,0.316733333,0.247066667,15.1411,15.11566667,0.4548,0.468366667,0.547433333,0.002966667
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,313.4,0.701,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0,0.1511,0.316733333,0.247066667,15.1411,15.11566667,0.4548,0.468366667,0.547433333,0.002966667
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,307.8,0.8,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0,0.1511,0.316733333,0.247066667,15.1411,15.11566667,0.4548,0.468366667,0.547433333,0.002966667
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,309,0.9,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0,0.1511,0.316733333,0.247066667,15.1411,15.11566667,0.4548,0.468366667,0.547433333,0.002966667
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,308.53,0.1,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,308.61,0.2,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,317.07,0.3,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,322.82,0.4,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,325.36,0.5,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,327.3,0.59,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,329.91,0.7,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,332.2,0.8,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,333.43,0.9,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.006766667,0.367166667,0.143633333,0.4975,13.94706667,12.15943333,1.0115,1.33,0.127266667,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Phenylpropionic Acid,O=C(O)CCc1ccccc1,315.35,0.1,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.008,0.386666667,0.182533333,1.975066667,4.8333,3.193133333,2.8924,1.171433333,0.0778,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Phenylpropionic Acid,O=C(O)CCc1ccccc1,309.65,0.2,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.008,0.386666667,0.182533333,1.975066667,4.8333,3.193133333,2.8924,1.171433333,0.0778,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Phenylpropionic Acid,O=C(O)CCc1ccccc1,303.95,0.3,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.008,0.386666667,0.182533333,1.975066667,4.8333,3.193133333,2.8924,1.171433333,0.0778,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Phenylpropionic Acid,O=C(O)CCc1ccccc1,296.93,0.4,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.008,0.386666667,0.182533333,1.975066667,4.8333,3.193133333,2.8924,1.171433333,0.0778,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Phenylpropionic Acid,O=C(O)CCc1ccccc1,290.35,0.5,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.008,0.386666667,0.182533333,1.975066667,4.8333,3.193133333,2.8924,1.171433333,0.0778,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Phenylpropionic Acid,O=C(O)CCc1ccccc1,284.21,0.6,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.008,0.386666667,0.182533333,1.975066667,4.8333,3.193133333,2.8924,1.171433333,0.0778,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Phenylpropionic Acid,O=C(O)CCc1ccccc1,291.67,0.7,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.008,0.386666667,0.182533333,1.975066667,4.8333,3.193133333,2.8924,1.171433333,0.0778,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Phenylpropionic Acid,O=C(O)CCc1ccccc1,299.56,0.8,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.008,0.386666667,0.182533333,1.975066667,4.8333,3.193133333,2.8924,1.171433333,0.0778,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Phenylpropionic Acid,O=C(O)CCc1ccccc1,307.46,0.9,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.008,0.386666667,0.182533333,1.975066667,4.8333,3.193133333,2.8924,1.171433333,0.0778,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Salicylic Acid,O=C(O)c1ccccc1O,297.9,0.85,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.058533333,0.402766667,0.247033333,1.882966667,3.194966667,4.3674,1.7462,1.0563,0.0081,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,340.88,0.1,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.006333333,0.340433333,0.158566667,0.494066667,15.38983333,13.7558,0.998733333,1.2785,0.153566667,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,338.68,0.2,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.006333333,0.340433333,0.158566667,0.494066667,15.38983333,13.7558,0.998733333,1.2785,0.153566667,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,336.77,0.31,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.006333333,0.340433333,0.158566667,0.494066667,15.38983333,13.7558,0.998733333,1.2785,0.153566667,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,335.17,0.4,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.006333333,0.340433333,0.158566667,0.494066667,15.38983333,13.7558,0.998733333,1.2785,0.153566667,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,332.85,0.5,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.006333333,0.340433333,0.158566667,0.494066667,15.38983333,13.7558,0.998733333,1.2785,0.153566667,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,330.76,0.6,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.006333333,0.340433333,0.158566667,0.494066667,15.38983333,13.7558,0.998733333,1.2785,0.153566667,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,322.99,0.7,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.006333333,0.340433333,0.158566667,0.494066667,15.38983333,13.7558,0.998733333,1.2785,0.153566667,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,316.14,0.8,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.006333333,0.340433333,0.158566667,0.494066667,15.38983333,13.7558,0.998733333,1.2785,0.153566667,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,308.6,0.9,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.006333333,0.340433333,0.158566667,0.494066667,15.38983333,13.7558,0.998733333,1.2785,0.153566667,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Testosterone,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,313.05,0.8,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0,0.102933333,0.2993,0.930833333,13.35556667,6.477333333,0.746666667,1.3221,1.033766667,0.005566667
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Thymol,Cc1ccc(C(C)C)c(O)c1,304.4,0.105,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.000266667,0.318266667,0.291,0.8115,5.941066667,6.116166667,2.615666667,0.4765,0.012366667,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Thymol,Cc1ccc(C(C)C)c(O)c1,295.5,0.2,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.000266667,0.318266667,0.291,0.8115,5.941066667,6.116166667,2.615666667,0.4765,0.012366667,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Thymol,Cc1ccc(C(C)C)c(O)c1,272.4,0.3,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.000266667,0.318266667,0.291,0.8115,5.941066667,6.116166667,2.615666667,0.4765,0.012366667,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Thymol,Cc1ccc(C(C)C)c(O)c1,263.9,0.352,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.000266667,0.318266667,0.291,0.8115,5.941066667,6.116166667,2.615666667,0.4765,0.012366667,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Thymol,Cc1ccc(C(C)C)c(O)c1,265.4,0.537,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.000266667,0.318266667,0.291,0.8115,5.941066667,6.116166667,2.615666667,0.4765,0.012366667,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Thymol,Cc1ccc(C(C)C)c(O)c1,278.3,0.602,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.000266667,0.318266667,0.291,0.8115,5.941066667,6.116166667,2.615666667,0.4765,0.012366667,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Thymol,Cc1ccc(C(C)C)c(O)c1,281.3,0.7,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.000266667,0.318266667,0.291,0.8115,5.941066667,6.116166667,2.615666667,0.4765,0.012366667,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Thymol,Cc1ccc(C(C)C)c(O)c1,308.3,0.799,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.000266667,0.318266667,0.291,0.8115,5.941066667,6.116166667,2.615666667,0.4765,0.012366667,0
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Thymol,Cc1ccc(C(C)C)c(O)c1,317.9,0.899,0,0.076666667,0.343633333,0.289333333,8.2067,7.091666667,0.3944,0.422,0.328166667,0.004633333,0.000266667,0.318266667,0.291,0.8115,5.941066667,6.116166667,2.615666667,0.4765,0.012366667,0
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],573.65,0.097,0.006733333,0.3677,0.144666667,0.491666667,12.48636667,10.4951,0.9735,1.3257,0.1293,0,0,0,0.5063,4.774033333,3.591,0.8577,0.083433333,0.7413,3.106466667,0.008
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],537.55,0.199,0.006733333,0.3677,0.144666667,0.491666667,12.48636667,10.4951,0.9735,1.3257,0.1293,0,0,0,0.5063,4.774033333,3.591,0.8577,0.083433333,0.7413,3.106466667,0.008
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],503.85,0.304,0.006733333,0.3677,0.144666667,0.491666667,12.48636667,10.4951,0.9735,1.3257,0.1293,0,0,0,0.5063,4.774033333,3.591,0.8577,0.083433333,0.7413,3.106466667,0.008
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],459.25,0.397,0.006733333,0.3677,0.144666667,0.491666667,12.48636667,10.4951,0.9735,1.3257,0.1293,0,0,0,0.5063,4.774033333,3.591,0.8577,0.083433333,0.7413,3.106466667,0.008
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],415.05,0.496,0.006733333,0.3677,0.144666667,0.491666667,12.48636667,10.4951,0.9735,1.3257,0.1293,0,0,0,0.5063,4.774033333,3.591,0.8577,0.083433333,0.7413,3.106466667,0.008
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],360.25,0.602,0.006733333,0.3677,0.144666667,0.491666667,12.48636667,10.4951,0.9735,1.3257,0.1293,0,0,0,0.5063,4.774033333,3.591,0.8577,0.083433333,0.7413,3.106466667,0.008
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],321.25,0.685,0.006733333,0.3677,0.144666667,0.491666667,12.48636667,10.4951,0.9735,1.3257,0.1293,0,0,0,0.5063,4.774033333,3.591,0.8577,0.083433333,0.7413,3.106466667,0.008
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],322.28,0.697,0.006733333,0.3677,0.144666667,0.491666667,12.48636667,10.4951,0.9735,1.3257,0.1293,0,0,0,0.5063,4.774033333,3.591,0.8577,0.083433333,0.7413,3.106466667,0.008
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],319.65,0.747,0.006733333,0.3677,0.144666667,0.491666667,12.48636667,10.4951,0.9735,1.3257,0.1293,0,0,0,0.5063,4.774033333,3.591,0.8577,0.083433333,0.7413,3.106466667,0.008
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],317.45,0.786,0.006733333,0.3677,0.144666667,0.491666667,12.48636667,10.4951,0.9735,1.3257,0.1293,0,0,0,0.5063,4.774033333,3.591,0.8577,0.083433333,0.7413,3.106466667,0.008
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],318.4,0.795,0.006733333,0.3677,0.144666667,0.491666667,12.48636667,10.4951,0.9735,1.3257,0.1293,0,0,0,0.5063,4.774033333,3.591,0.8577,0.083433333,0.7413,3.106466667,0.008
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],323.85,0.88,0.006733333,0.3677,0.144666667,0.491666667,12.48636667,10.4951,0.9735,1.3257,0.1293,0,0,0,0.5063,4.774033333,3.591,0.8577,0.083433333,0.7413,3.106466667,0.008
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],327.5,0.901,0.006733333,0.3677,0.144666667,0.491666667,12.48636667,10.4951,0.9735,1.3257,0.1293,0,0,0,0.5063,4.774033333,3.591,0.8577,0.083433333,0.7413,3.106466667,0.008
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],488.45,0.1,0.006733333,0.3677,0.144666667,0.491666667,12.48636667,10.4951,0.9735,1.3257,0.1293,0,0,0,0.0282,4.985266667,6.420166667,1.9326,0.109066667,0.554933333,3.181233333,0.020633333
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],463.65,0.198,0.006733333,0.3677,0.144666667,0.491666667,12.48636667,10.4951,0.9735,1.3257,0.1293,0,0,0,0.0282,4.985266667,6.420166667,1.9326,0.109066667,0.554933333,3.181233333,0.020633333
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],433.45,0.316,0.006733333,0.3677,0.144666667,0.491666667,12.48636667,10.4951,0.9735,1.3257,0.1293,0,0,0,0.0282,4.985266667,6.420166667,1.9326,0.109066667,0.554933333,3.181233333,0.020633333
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],392.65,0.407,0.006733333,0.3677,0.144666667,0.491666667,12.48636667,10.4951,0.9735,1.3257,0.1293,0,0,0,0.0282,4.985266667,6.420166667,1.9326,0.109066667,0.554933333,3.181233333,0.020633333
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],361.95,0.489,0.006733333,0.3677,0.144666667,0.491666667,12.48636667,10.4951,0.9735,1.3257,0.1293,0,0,0,0.0282,4.985266667,6.420166667,1.9326,0.109066667,0.554933333,3.181233333,0.020633333
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],341.4,0.536,0.006733333,0.3677,0.144666667,0.491666667,12.48636667,10.4951,0.9735,1.3257,0.1293,0,0,0,0.0282,4.985266667,6.420166667,1.9326,0.109066667,0.554933333,3.181233333,0.020633333
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],335.02,0.596,0.006733333,0.3677,0.144666667,0.491666667,12.48636667,10.4951,0.9735,1.3257,0.1293,0,0,0,0.0282,4.985266667,6.420166667,1.9326,0.109066667,0.554933333,3.181233333,0.020633333
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],336.52,0.6,0.006733333,0.3677,0.144666667,0.491666667,12.48636667,10.4951,0.9735,1.3257,0.1293,0,0,0,0.0282,4.985266667,6.420166667,1.9326,0.109066667,0.554933333,3.181233333,0.020633333
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],336.25,0.61,0.006733333,0.3677,0.144666667,0.491666667,12.48636667,10.4951,0.9735,1.3257,0.1293,0,0,0,0.0282,4.985266667,6.420166667,1.9326,0.109066667,0.554933333,3.181233333,0.020633333
