Component_1,Smiles_1,Component_2,Smiles_2,T_EP,X_1,sig2#1,sig3#1,sig4#1,sig5#1,sig6#1,Hb_acc3#1,Hb_don3#1,Volume#1,E_diel#1,av_dE#1,E_vdw#1,E_ring#1,mu_gas#1,sig2#2,sig3#2,sig4#2,sig5#2,sig6#2,Hb_acc3#2,Hb_don3#2,Volume#2,E_diel#2,av_dE#2,E_vdw#2,E_ring#2,mu_gas#2,WAPS#1,WANS#1,WAPS#2,WANS#2
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,325.1,0.4,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,57.9562,21.7561,96.7543,63.3892,241.3792,3.4898,1.4588,420.8349,-7.3683,0.5311,14.9025,0,15.5965,0.004061712,-0.003052297,0.003309421,-0.002487401
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,322.3,0.5,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,57.9562,21.7561,96.7543,63.3892,241.3792,3.4898,1.4588,420.8349,-7.3683,0.5311,14.9025,0,15.5965,0.004061712,-0.003052297,0.003309421,-0.002487401
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,318.9,0.599,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,57.9562,21.7561,96.7543,63.3892,241.3792,3.4898,1.4588,420.8349,-7.3683,0.5311,14.9025,0,15.5965,0.004061712,-0.003052297,0.003309421,-0.002487401
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,313.4,0.701,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,57.9562,21.7561,96.7543,63.3892,241.3792,3.4898,1.4588,420.8349,-7.3683,0.5311,14.9025,0,15.5965,0.004061712,-0.003052297,0.003309421,-0.002487401
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,307.8,0.8,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,57.9562,21.7561,96.7543,63.3892,241.3792,3.4898,1.4588,420.8349,-7.3683,0.5311,14.9025,0,15.5965,0.004061712,-0.003052297,0.003309421,-0.002487401
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,309,0.9,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,57.9562,21.7561,96.7543,63.3892,241.3792,3.4898,1.4588,420.8349,-7.3683,0.5311,14.9025,0,15.5965,0.004061712,-0.003052297,0.003309421,-0.002487401
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,308.53,0.1,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,71.103,4.3122,110.4794,-36.9625,263.1983,1.828,3.0802,382.3013,-9.1917,0.6299,13.1778,0,12.5856,0.004061712,-0.003052297,0.003952499,-0.002870265
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,308.61,0.2,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,71.103,4.3122,110.4794,-36.9625,263.1983,1.828,3.0802,382.3013,-9.1917,0.6299,13.1778,0,12.5856,0.004061712,-0.003052297,0.003952499,-0.002870265
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,317.07,0.3,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,71.103,4.3122,110.4794,-36.9625,263.1983,1.828,3.0802,382.3013,-9.1917,0.6299,13.1778,0,12.5856,0.004061712,-0.003052297,0.003952499,-0.002870265
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,322.82,0.4,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,71.103,4.3122,110.4794,-36.9625,263.1983,1.828,3.0802,382.3013,-9.1917,0.6299,13.1778,0,12.5856,0.004061712,-0.003052297,0.003952499,-0.002870265
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,325.36,0.5,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,71.103,4.3122,110.4794,-36.9625,263.1983,1.828,3.0802,382.3013,-9.1917,0.6299,13.1778,0,12.5856,0.004061712,-0.003052297,0.003952499,-0.002870265
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,327.3,0.59,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,71.103,4.3122,110.4794,-36.9625,263.1983,1.828,3.0802,382.3013,-9.1917,0.6299,13.1778,0,12.5856,0.004061712,-0.003052297,0.003952499,-0.002870265
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,329.91,0.7,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,71.103,4.3122,110.4794,-36.9625,263.1983,1.828,3.0802,382.3013,-9.1917,0.6299,13.1778,0,12.5856,0.004061712,-0.003052297,0.003952499,-0.002870265
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,332.2,0.8,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,71.103,4.3122,110.4794,-36.9625,263.1983,1.828,3.0802,382.3013,-9.1917,0.6299,13.1778,0,12.5856,0.004061712,-0.003052297,0.003952499,-0.002870265
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,333.43,0.9,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,71.103,4.3122,110.4794,-36.9625,263.1983,1.828,3.0802,382.3013,-9.1917,0.6299,13.1778,0,12.5856,0.004061712,-0.003052297,0.003952499,-0.002870265
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Phenylpropionic Acid,O=C(O)CCc1ccccc1,315.35,0.1,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,79.9582,-6.1859,110.8864,-56.575,256.9414,1.3552,3.2,191.5193,-10.4989,0.6654,6.5694,-1.1335,3.9155,0.004061712,-0.003052297,0.005932241,-0.005248263
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Phenylpropionic Acid,O=C(O)CCc1ccccc1,309.65,0.2,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,79.9582,-6.1859,110.8864,-56.575,256.9414,1.3552,3.2,191.5193,-10.4989,0.6654,6.5694,-1.1335,3.9155,0.004061712,-0.003052297,0.005932241,-0.005248263
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Phenylpropionic Acid,O=C(O)CCc1ccccc1,303.95,0.3,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,79.9582,-6.1859,110.8864,-56.575,256.9414,1.3552,3.2,191.5193,-10.4989,0.6654,6.5694,-1.1335,3.9155,0.004061712,-0.003052297,0.005932241,-0.005248263
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Phenylpropionic Acid,O=C(O)CCc1ccccc1,296.93,0.4,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,79.9582,-6.1859,110.8864,-56.575,256.9414,1.3552,3.2,191.5193,-10.4989,0.6654,6.5694,-1.1335,3.9155,0.004061712,-0.003052297,0.005932241,-0.005248263
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Phenylpropionic Acid,O=C(O)CCc1ccccc1,290.35,0.5,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,79.9582,-6.1859,110.8864,-56.575,256.9414,1.3552,3.2,191.5193,-10.4989,0.6654,6.5694,-1.1335,3.9155,0.004061712,-0.003052297,0.005932241,-0.005248263
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Phenylpropionic Acid,O=C(O)CCc1ccccc1,284.21,0.6,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,79.9582,-6.1859,110.8864,-56.575,256.9414,1.3552,3.2,191.5193,-10.4989,0.6654,6.5694,-1.1335,3.9155,0.004061712,-0.003052297,0.005932241,-0.005248263
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Phenylpropionic Acid,O=C(O)CCc1ccccc1,291.67,0.7,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,79.9582,-6.1859,110.8864,-56.575,256.9414,1.3552,3.2,191.5193,-10.4989,0.6654,6.5694,-1.1335,3.9155,0.004061712,-0.003052297,0.005932241,-0.005248263
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Phenylpropionic Acid,O=C(O)CCc1ccccc1,299.56,0.8,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,79.9582,-6.1859,110.8864,-56.575,256.9414,1.3552,3.2,191.5193,-10.4989,0.6654,6.5694,-1.1335,3.9155,0.004061712,-0.003052297,0.005932241,-0.005248263
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Phenylpropionic Acid,O=C(O)CCc1ccccc1,307.46,0.9,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,79.9582,-6.1859,110.8864,-56.575,256.9414,1.3552,3.2,191.5193,-10.4989,0.6654,6.5694,-1.1335,3.9155,0.004061712,-0.003052297,0.005932241,-0.005248263
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Salicylic Acid,O=C(O)c1ccccc1O,297.9,0.85,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,70.3176,-23.3977,114.7211,-112.5964,312.1153,0.6837,3.9338,153.7806,-8.9272,0.6748,5.2134,-1.1335,3.7305,0.004061712,-0.003052297,0.005118272,-0.005961738
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,340.88,0.1,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,72.2979,5.4275,110.1225,-31.9757,260.4487,1.9241,3.0022,426.2253,-9.2965,0.6492,14.6553,0,14.0043,0.004061712,-0.003052297,0.00378853,-0.002766796
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,338.68,0.2,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,72.2979,5.4275,110.1225,-31.9757,260.4487,1.9241,3.0022,426.2253,-9.2965,0.6492,14.6553,0,14.0043,0.004061712,-0.003052297,0.00378853,-0.002766796
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,336.77,0.31,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,72.2979,5.4275,110.1225,-31.9757,260.4487,1.9241,3.0022,426.2253,-9.2965,0.6492,14.6553,0,14.0043,0.004061712,-0.003052297,0.00378853,-0.002766796
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,335.17,0.4,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,72.2979,5.4275,110.1225,-31.9757,260.4487,1.9241,3.0022,426.2253,-9.2965,0.6492,14.6553,0,14.0043,0.004061712,-0.003052297,0.00378853,-0.002766796
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,332.85,0.5,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,72.2979,5.4275,110.1225,-31.9757,260.4487,1.9241,3.0022,426.2253,-9.2965,0.6492,14.6553,0,14.0043,0.004061712,-0.003052297,0.00378853,-0.002766796
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,330.76,0.6,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,72.2979,5.4275,110.1225,-31.9757,260.4487,1.9241,3.0022,426.2253,-9.2965,0.6492,14.6553,0,14.0043,0.004061712,-0.003052297,0.00378853,-0.002766796
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,322.99,0.7,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,72.2979,5.4275,110.1225,-31.9757,260.4487,1.9241,3.0022,426.2253,-9.2965,0.6492,14.6553,0,14.0043,0.004061712,-0.003052297,0.00378853,-0.002766796
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,316.14,0.8,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,72.2979,5.4275,110.1225,-31.9757,260.4487,1.9241,3.0022,426.2253,-9.2965,0.6492,14.6553,0,14.0043,0.004061712,-0.003052297,0.00378853,-0.002766796
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,308.6,0.9,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,72.2979,5.4275,110.1225,-31.9757,260.4487,1.9241,3.0022,426.2253,-9.2965,0.6492,14.6553,0,14.0043,0.004061712,-0.003052297,0.00378853,-0.002766796
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Testosterone,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,313.05,0.8,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,96.3461,68.9132,162.4987,177.2158,381.2705,7.0018,1.0286,370.9582,-16.148,0.6675,10.5186,-3.2116,1.9026,0.004061712,-0.003052297,0.00623886,-0.003379892
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Thymol,Cc1ccc(C(C)C)c(O)c1,304.4,0.105,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,0.004061712,-0.003052297,0.004302025,-0.004496087
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Thymol,Cc1ccc(C(C)C)c(O)c1,295.5,0.2,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,0.004061712,-0.003052297,0.004302025,-0.004496087
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Thymol,Cc1ccc(C(C)C)c(O)c1,272.4,0.3,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,0.004061712,-0.003052297,0.004302025,-0.004496087
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Thymol,Cc1ccc(C(C)C)c(O)c1,263.9,0.352,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,0.004061712,-0.003052297,0.004302025,-0.004496087
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Thymol,Cc1ccc(C(C)C)c(O)c1,265.4,0.537,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,0.004061712,-0.003052297,0.004302025,-0.004496087
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Thymol,Cc1ccc(C(C)C)c(O)c1,278.3,0.602,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,0.004061712,-0.003052297,0.004302025,-0.004496087
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Thymol,Cc1ccc(C(C)C)c(O)c1,281.3,0.7,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,0.004061712,-0.003052297,0.004302025,-0.004496087
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Thymol,Cc1ccc(C(C)C)c(O)c1,308.3,0.799,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,0.004061712,-0.003052297,0.004302025,-0.004496087
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Thymol,Cc1ccc(C(C)C)c(O)c1,317.9,0.899,45.0729,16.4676,74.2376,48.395,175.7112,2.6238,1.0277,227.8497,-5.8134,0.4176,7.5513,-1.1335,8.2165,57.5989,-16.806,75.3506,-69.3387,175.3033,0.3685,2.7955,208.9508,-7.6961,0.5105,7.4083,-1.1335,6.6958,0.004061712,-0.003052297,0.004302025,-0.004496087
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],573.65,0.097,69.746,4.3386,110.4481,-36.2423,262.9359,1.8457,3.073,338.0133,-9.0544,0.6086,11.6856,0,11.1748,170.1339,149.6481,378.5868,542.1793,1051.1653,19.0972,0.1957,157.9064,-43.852,0.5618,6.5021,0,-17.3924,0.004167352,-0.002989078,0.014149115,-0.006607516
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],537.55,0.199,69.746,4.3386,110.4481,-36.2423,262.9359,1.8457,3.073,338.0133,-9.0544,0.6086,11.6856,0,11.1748,170.1339,149.6481,378.5868,542.1793,1051.1653,19.0972,0.1957,157.9064,-43.852,0.5618,6.5021,0,-17.3924,0.004167352,-0.002989078,0.014149115,-0.006607516
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],503.85,0.304,69.746,4.3386,110.4481,-36.2423,262.9359,1.8457,3.073,338.0133,-9.0544,0.6086,11.6856,0,11.1748,170.1339,149.6481,378.5868,542.1793,1051.1653,19.0972,0.1957,157.9064,-43.852,0.5618,6.5021,0,-17.3924,0.004167352,-0.002989078,0.014149115,-0.006607516
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],459.25,0.397,69.746,4.3386,110.4481,-36.2423,262.9359,1.8457,3.073,338.0133,-9.0544,0.6086,11.6856,0,11.1748,170.1339,149.6481,378.5868,542.1793,1051.1653,19.0972,0.1957,157.9064,-43.852,0.5618,6.5021,0,-17.3924,0.004167352,-0.002989078,0.014149115,-0.006607516
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],415.05,0.496,69.746,4.3386,110.4481,-36.2423,262.9359,1.8457,3.073,338.0133,-9.0544,0.6086,11.6856,0,11.1748,170.1339,149.6481,378.5868,542.1793,1051.1653,19.0972,0.1957,157.9064,-43.852,0.5618,6.5021,0,-17.3924,0.004167352,-0.002989078,0.014149115,-0.006607516
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],360.25,0.602,69.746,4.3386,110.4481,-36.2423,262.9359,1.8457,3.073,338.0133,-9.0544,0.6086,11.6856,0,11.1748,170.1339,149.6481,378.5868,542.1793,1051.1653,19.0972,0.1957,157.9064,-43.852,0.5618,6.5021,0,-17.3924,0.004167352,-0.002989078,0.014149115,-0.006607516
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],321.25,0.685,69.746,4.3386,110.4481,-36.2423,262.9359,1.8457,3.073,338.0133,-9.0544,0.6086,11.6856,0,11.1748,170.1339,149.6481,378.5868,542.1793,1051.1653,19.0972,0.1957,157.9064,-43.852,0.5618,6.5021,0,-17.3924,0.004167352,-0.002989078,0.014149115,-0.006607516
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],322.28,0.697,69.746,4.3386,110.4481,-36.2423,262.9359,1.8457,3.073,338.0133,-9.0544,0.6086,11.6856,0,11.1748,170.1339,149.6481,378.5868,542.1793,1051.1653,19.0972,0.1957,157.9064,-43.852,0.5618,6.5021,0,-17.3924,0.004167352,-0.002989078,0.014149115,-0.006607516
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],319.65,0.747,69.746,4.3386,110.4481,-36.2423,262.9359,1.8457,3.073,338.0133,-9.0544,0.6086,11.6856,0,11.1748,170.1339,149.6481,378.5868,542.1793,1051.1653,19.0972,0.1957,157.9064,-43.852,0.5618,6.5021,0,-17.3924,0.004167352,-0.002989078,0.014149115,-0.006607516
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],317.45,0.786,69.746,4.3386,110.4481,-36.2423,262.9359,1.8457,3.073,338.0133,-9.0544,0.6086,11.6856,0,11.1748,170.1339,149.6481,378.5868,542.1793,1051.1653,19.0972,0.1957,157.9064,-43.852,0.5618,6.5021,0,-17.3924,0.004167352,-0.002989078,0.014149115,-0.006607516
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],318.4,0.795,69.746,4.3386,110.4481,-36.2423,262.9359,1.8457,3.073,338.0133,-9.0544,0.6086,11.6856,0,11.1748,170.1339,149.6481,378.5868,542.1793,1051.1653,19.0972,0.1957,157.9064,-43.852,0.5618,6.5021,0,-17.3924,0.004167352,-0.002989078,0.014149115,-0.006607516
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],323.85,0.88,69.746,4.3386,110.4481,-36.2423,262.9359,1.8457,3.073,338.0133,-9.0544,0.6086,11.6856,0,11.1748,170.1339,149.6481,378.5868,542.1793,1051.1653,19.0972,0.1957,157.9064,-43.852,0.5618,6.5021,0,-17.3924,0.004167352,-0.002989078,0.014149115,-0.006607516
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],327.5,0.901,69.746,4.3386,110.4481,-36.2423,262.9359,1.8457,3.073,338.0133,-9.0544,0.6086,11.6856,0,11.1748,170.1339,149.6481,378.5868,542.1793,1051.1653,19.0972,0.1957,157.9064,-43.852,0.5618,6.5021,0,-17.3924,0.004167352,-0.002989078,0.014149115,-0.006607516
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],488.45,0.1,69.746,4.3386,110.4481,-36.2423,262.9359,1.8457,3.073,338.0133,-9.0544,0.6086,11.6856,0,11.1748,162.9315,172.4918,369.9881,587.0596,1065.4834,19.8673,0.0001,239.8706,-41.3383,0.5647,8.618,0,-13.5139,0.004167352,-0.002989078,0.012944805,-0.005009571
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],463.65,0.198,69.746,4.3386,110.4481,-36.2423,262.9359,1.8457,3.073,338.0133,-9.0544,0.6086,11.6856,0,11.1748,162.9315,172.4918,369.9881,587.0596,1065.4834,19.8673,0.0001,239.8706,-41.3383,0.5647,8.618,0,-13.5139,0.004167352,-0.002989078,0.012944805,-0.005009571
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],433.45,0.316,69.746,4.3386,110.4481,-36.2423,262.9359,1.8457,3.073,338.0133,-9.0544,0.6086,11.6856,0,11.1748,162.9315,172.4918,369.9881,587.0596,1065.4834,19.8673,0.0001,239.8706,-41.3383,0.5647,8.618,0,-13.5139,0.004167352,-0.002989078,0.012944805,-0.005009571
