Component#1,Component#2,Smiles#1,Smiles#2,X#1,T_EP,PD,Type,groups,T#1,T#2,NumAliphaticCarbocycles#1,NumAliphaticCarbocycles#2,NumAliphaticHeterocycles#1,NumAliphaticHeterocycles#2,NumAromaticCarbocycles#1,NumAromaticCarbocycles#2,NumAromaticHeterocycles#1,NumAromaticHeterocycles#2,NumHAcceptors#1,NumHAcceptors#2,NumHDonors#1,NumHDonors#2,NumHeteroatoms#1,NumHeteroatoms#2,MaxPartialCharge#1,MaxPartialCharge#2,MinPartialCharge#1,MinPartialCharge#2,BalabanJ#1,BalabanJ#2,fr_NH0#1,fr_NH0#2,fr_NH1#1,fr_NH1#2,fr_NH2#1,fr_NH2#2,fr_Ndealkylation1#1,fr_Ndealkylation1#2,fr_amide#1,fr_amide#2,fr_halogen#1,fr_halogen#2,fr_phenol#1,fr_phenol#2,fr_quatN#1,fr_quatN#2,NPR1#1,NPR1#2,NPR2#1,NPR2#2,RadiusOfGyration#1,RadiusOfGyration#2,InertialShapeFactor#1,InertialShapeFactor#2,SpherocityIndex#1,SpherocityIndex#2,MolWeight#1,MolWeight#2,WAPS#1,WAPS#2,WANS#1,WANS#2,COSMO_charge#1,COSMO_charge#2,ln_gamma_InfD#1,ln_gamma_InfD#2,s_profile_1#ratio,s_profile_2#ratio,s_profile_3#ratio,s_profile_4#ratio,s_profile_5#ratio,s_profile_6#ratio,s_profile_7#ratio
Menthol,Hexadecan-1-ol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCCCO,0.2,319.4,Yes,Type V,145.0,314.6,324.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2104598054692523,0.2100365348450359,-0.3928209088894812,-0.3963765693422824,4.480564332270446,7.7152954441943535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228813121257048,0.0101906014856257,0.8279295347850659,0.9949120006115352,2.4759347410828205,6.395350507770744,0.0028785346927706,0.0098706542100766,0.3428959722436851,0.0357205603874161,156.2662,242.4421,0.0040617119790453,0.003430985021351,-0.0030522974089344,-0.0025596802605813,-0.0051,-0.0124,0.0017,0.02148,0.00013333333333328002,0.4581400000000001,0.5105866666666667,27.540015,1.34824,0.7453399999999999,0.13630666666666655
Menthol,Hexadecan-1-ol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCCCO,0.3,317.7,Yes,Type V,145.0,314.6,324.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2104598054692523,0.2100365348450359,-0.3928209088894812,-0.3963765693422824,4.480564332270446,7.7152954441943535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228813121257048,0.0101906014856257,0.8279295347850659,0.9949120006115352,2.4759347410828205,6.395350507770744,0.0028785346927706,0.0098706542100766,0.3428959722436851,0.0357205603874161,156.2662,242.4421,0.0040617119790453,0.003430985021351,-0.0030522974089344,-0.0025596802605813,-0.0051,-0.0124,0.0017,0.02148,0.00011666666666662,0.4495433333333333,0.51258,26.07636,1.3082599999999998,0.7381433333333332,0.1325433333333332
Menthol,Hexadecan-1-ol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCCCO,0.4,314.7,Yes,Type V,145.0,314.6,324.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2104598054692523,0.2100365348450359,-0.3928209088894812,-0.3963765693422824,4.480564332270446,7.7152954441943535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228813121257048,0.0101906014856257,0.8279295347850659,0.9949120006115352,2.4759347410828205,6.395350507770744,0.0028785346927706,0.0098706542100766,0.3428959722436851,0.0357205603874161,156.2662,242.4421,0.0040617119790453,0.003430985021351,-0.0030522974089344,-0.0025596802605813,-0.0051,-0.0124,0.0017,0.02148,9.999999999996e-05,0.4409466666666667,0.5145733333333334,24.612705,1.2682799999999999,0.7309466666666665,0.1287799999999999
Menthol,Hexadecan-1-ol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCCCO,0.5,312.5,Yes,Type V,145.0,314.6,324.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2104598054692523,0.2100365348450359,-0.3928209088894812,-0.3963765693422824,4.480564332270446,7.7152954441943535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228813121257048,0.0101906014856257,0.8279295347850659,0.9949120006115352,2.4759347410828205,6.395350507770744,0.0028785346927706,0.0098706542100766,0.3428959722436851,0.0357205603874161,156.2662,242.4421,0.0040617119790453,0.003430985021351,-0.0030522974089344,-0.0025596802605813,-0.0051,-0.0124,0.0017,0.02148,8.33333333333e-05,0.43235,0.5165666666666668,23.14905,1.2283,0.7237499999999999,0.12501666666666655
Menthol,Hexadecan-1-ol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCCCO,0.6,309.1,Yes,Type V,145.0,314.6,324.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2104598054692523,0.2100365348450359,-0.3928209088894812,-0.3963765693422824,4.480564332270446,7.7152954441943535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228813121257048,0.0101906014856257,0.8279295347850659,0.9949120006115352,2.4759347410828205,6.395350507770744,0.0028785346927706,0.0098706542100766,0.3428959722436851,0.0357205603874161,156.2662,242.4421,0.0040617119790453,0.003430985021351,-0.0030522974089344,-0.0025596802605813,-0.0051,-0.0124,0.0017,0.02148,6.666666666664001e-05,0.42375333333333337,0.5185600000000001,21.685395,1.18832,0.7165533333333333,0.12125333333333323
Menthol,Hexadecan-1-ol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCCCO,0.7,304.9,Yes,Type V,145.0,314.6,324.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2104598054692523,0.2100365348450359,-0.3928209088894812,-0.3963765693422824,4.480564332270446,7.7152954441943535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228813121257048,0.0101906014856257,0.8279295347850659,0.9949120006115352,2.4759347410828205,6.395350507770744,0.0028785346927706,0.0098706542100766,0.3428959722436851,0.0357205603874161,156.2662,242.4421,0.0040617119790453,0.003430985021351,-0.0030522974089344,-0.0025596802605813,-0.0051,-0.0124,0.0017,0.02148,4.999999999998001e-05,0.41515666666666673,0.5205533333333334,20.22174,1.1483400000000001,0.7093566666666666,0.1174899999999999
Menthol,Hexadecan-1-ol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCCCO,0.8,301.2,Yes,Type V,145.0,314.6,324.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2104598054692523,0.2100365348450359,-0.3928209088894812,-0.3963765693422824,4.480564332270446,7.7152954441943535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228813121257048,0.0101906014856257,0.8279295347850659,0.9949120006115352,2.4759347410828205,6.395350507770744,0.0028785346927706,0.0098706542100766,0.3428959722436851,0.0357205603874161,156.2662,242.4421,0.0040617119790453,0.003430985021351,-0.0030522974089344,-0.0025596802605813,-0.0051,-0.0124,0.0017,0.02148,3.333333333331999e-05,0.40656000000000003,0.5225466666666668,18.758084999999998,1.1083599999999998,0.7021599999999999,0.11372666666666656
Menthol,Hexadecan-1-ol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCCCO,0.9,309.9,Yes,Type V,145.0,314.6,324.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2104598054692523,0.2100365348450359,-0.3928209088894812,-0.3963765693422824,4.480564332270446,7.7152954441943535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228813121257048,0.0101906014856257,0.8279295347850659,0.9949120006115352,2.4759347410828205,6.395350507770744,0.0028785346927706,0.0098706542100766,0.3428959722436851,0.0357205603874161,156.2662,242.4421,0.0040617119790453,0.003430985021351,-0.0030522974089344,-0.0025596802605813,-0.0051,-0.0124,0.0017,0.02148,1.6666666666659996e-05,0.39796333333333334,0.5245400000000002,17.29443,1.0683799999999999,0.6949633333333334,0.10996333333333323
Menthol,Hydroquinone ,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Oc1ccc(O)cc1,0.8,398.5,No,Type V,146.0,314.6,445.45,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,0.2104598054692523,0.2930921199446253,-0.3928209088894812,-0.5079622369103997,4.480564332270446,3.5466825900224057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3228813121257048,0.2081698057705256,0.8279295347850659,0.7918301942294949,2.4759347410828205,1.9907486482122176,0.0028785346927706,0.0087165938683202,0.3428959722436851,7.298139167223484e-14,156.2662,110.1112,0.0040617119790453,0.0061311771834544,-0.0030522974089344,-0.0081116114298899,-0.0051,-0.0002,1.18637,-0.87144,0.041540000000000014,0.5156866666666667,0.9179733333333334,13.338175,1.6335266666666666,0.7827399999999999,0.08495999999999992
Menthol,Ibuprofen,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CC(C)Cc1ccc(C(C)C(=O)O)cc1,0.15,342.636,Yes,Type V,147.0,314.6,350.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.2104598054692523,0.3101853515323108,-0.3928209088894812,-0.4807885019257389,4.480564332270446,4.245068196354043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228813121257048,0.1875309576511005,0.8279295347850659,0.9546548559919168,2.4759347410828205,3.2525829850824524,0.0028785346927706,0.0024984814930407,0.3428959722436851,0.2405550845396844,156.2662,206.282,0.0040617119790453,0.0048044914702155,-0.0030522974089344,-0.0042195153962407,-0.0051,-0.0027,-0.28045,-0.43518,0.12095500000000008,0.41223166666666666,2.24529,14.324575,3.281126666666666,1.1722949999999999,0.015929999999999986
Menthol,Ibuprofen,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CC(C)Cc1ccc(C(C)C(=O)O)cc1,0.25,337.13,Yes,Type V,147.0,314.6,350.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.2104598054692523,0.3101853515323108,-0.3928209088894812,-0.4807885019257389,4.480564332270446,4.245068196354043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228813121257048,0.1875309576511005,0.8279295347850659,0.9546548559919168,2.4759347410828205,3.2525829850824524,0.0028785346927706,0.0024984814930407,0.3428959722436851,0.2405550845396844,156.2662,206.282,0.0040617119790453,0.0048044914702155,-0.0030522974089344,-0.0042195153962407,-0.0051,-0.0027,-0.28045,-0.43518,0.10672500000000007,0.4095416666666667,2.043083333333333,14.501775000000002,3.0160999999999993,1.1152916666666666,0.026549999999999976
Menthol,Ibuprofen,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CC(C)Cc1ccc(C(C)C(=O)O)cc1,0.35,330.652,Yes,Type V,147.0,314.6,350.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.2104598054692523,0.3101853515323108,-0.3928209088894812,-0.4807885019257389,4.480564332270446,4.245068196354043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228813121257048,0.1875309576511005,0.8279295347850659,0.9546548559919168,2.4759347410828205,3.2525829850824524,0.0028785346927706,0.0024984814930407,0.3428959722436851,0.2405550845396844,156.2662,206.282,0.0040617119790453,0.0048044914702155,-0.0030522974089344,-0.0042195153962407,-0.0051,-0.0027,-0.28045,-0.43518,0.09249500000000006,0.40685166666666667,1.8408766666666665,14.678975000000001,2.751073333333333,1.0582883333333333,0.03716999999999997
Menthol,Ibuprofen,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CC(C)Cc1ccc(C(C)C(=O)O)cc1,0.45,323.526,Yes,Type V,147.0,314.6,350.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.2104598054692523,0.3101853515323108,-0.3928209088894812,-0.4807885019257389,4.480564332270446,4.245068196354043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228813121257048,0.1875309576511005,0.8279295347850659,0.9546548559919168,2.4759347410828205,3.2525829850824524,0.0028785346927706,0.0024984814930407,0.3428959722436851,0.2405550845396844,156.2662,206.282,0.0040617119790453,0.0048044914702155,-0.0030522974089344,-0.0042195153962407,-0.0051,-0.0027,-0.28045,-0.43518,0.07826500000000006,0.4041616666666667,1.63867,14.856175,2.4860466666666663,1.001285,0.04778999999999996
Menthol,Ibuprofen,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CC(C)Cc1ccc(C(C)C(=O)O)cc1,0.55,319.964,Yes,Type V,147.0,314.6,350.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.2104598054692523,0.3101853515323108,-0.3928209088894812,-0.4807885019257389,4.480564332270446,4.245068196354043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228813121257048,0.1875309576511005,0.8279295347850659,0.9546548559919168,2.4759347410828205,3.2525829850824524,0.0028785346927706,0.0024984814930407,0.3428959722436851,0.2405550845396844,156.2662,206.282,0.0040617119790453,0.0048044914702155,-0.0030522974089344,-0.0042195153962407,-0.0051,-0.0027,-0.28045,-0.43518,0.06403500000000004,0.40147166666666667,1.4364633333333332,15.033375,2.2210199999999993,0.9442816666666666,0.058409999999999955
Menthol,Ibuprofen,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CC(C)Cc1ccc(C(C)C(=O)O)cc1,0.65,304.741,Yes,Type V,147.0,314.6,350.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.2104598054692523,0.3101853515323108,-0.3928209088894812,-0.4807885019257389,4.480564332270446,4.245068196354043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228813121257048,0.1875309576511005,0.8279295347850659,0.9546548559919168,2.4759347410828205,3.2525829850824524,0.0028785346927706,0.0024984814930407,0.3428959722436851,0.2405550845396844,156.2662,206.282,0.0040617119790453,0.0048044914702155,-0.0030522974089344,-0.0042195153962407,-0.0051,-0.0027,-0.28045,-0.43518,0.04980500000000003,0.3987816666666667,1.2342566666666666,15.210575,1.955993333333333,0.8872783333333332,0.06902999999999994
Menthol,Ibuprofen,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CC(C)Cc1ccc(C(C)C(=O)O)cc1,0.7,300.206,Yes,Type V,147.0,314.6,350.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.2104598054692523,0.3101853515323108,-0.3928209088894812,-0.4807885019257389,4.480564332270446,4.245068196354043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228813121257048,0.1875309576511005,0.8279295347850659,0.9546548559919168,2.4759347410828205,3.2525829850824524,0.0028785346927706,0.0024984814930407,0.3428959722436851,0.2405550845396844,156.2662,206.282,0.0040617119790453,0.0048044914702155,-0.0030522974089344,-0.0042195153962407,-0.0051,-0.0027,-0.28045,-0.43518,0.042690000000000033,0.39743666666666666,1.1331533333333335,15.299175,1.82348,0.8587766666666666,0.07433999999999993
Menthol,Ibuprofen,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CC(C)Cc1ccc(C(C)C(=O)O)cc1,0.75,291.138,Yes,Type V,147.0,314.6,350.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.2104598054692523,0.3101853515323108,-0.3928209088894812,-0.4807885019257389,4.480564332270446,4.245068196354043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228813121257048,0.1875309576511005,0.8279295347850659,0.9546548559919168,2.4759347410828205,3.2525829850824524,0.0028785346927706,0.0024984814930407,0.3428959722436851,0.2405550845396844,156.2662,206.282,0.0040617119790453,0.0048044914702155,-0.0030522974089344,-0.0042195153962407,-0.0051,-0.0027,-0.28045,-0.43518,0.03557500000000002,0.39609166666666673,1.03205,15.387774999999998,1.6909666666666665,0.8302749999999999,0.07964999999999993
Menthol,Ibuprofen,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CC(C)Cc1ccc(C(C)C(=O)O)cc1,0.8,294.7,Yes,Type V,147.0,314.6,350.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.2104598054692523,0.3101853515323108,-0.3928209088894812,-0.4807885019257389,4.480564332270446,4.245068196354043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228813121257048,0.1875309576511005,0.8279295347850659,0.9546548559919168,2.4759347410828205,3.2525829850824524,0.0028785346927706,0.0024984814930407,0.3428959722436851,0.2405550845396844,156.2662,206.282,0.0040617119790453,0.0048044914702155,-0.0030522974089344,-0.0042195153962407,-0.0051,-0.0027,-0.28045,-0.43518,0.028460000000000013,0.3947466666666667,0.9309466666666667,15.476374999999999,1.558453333333333,0.8017733333333332,0.08495999999999992
Menthol,Ibuprofen,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CC(C)Cc1ccc(C(C)C(=O)O)cc1,0.85,301.502,Yes,Type V,147.0,314.6,350.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.2104598054692523,0.3101853515323108,-0.3928209088894812,-0.4807885019257389,4.480564332270446,4.245068196354043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228813121257048,0.1875309576511005,0.8279295347850659,0.9546548559919168,2.4759347410828205,3.2525829850824524,0.0028785346927706,0.0024984814930407,0.3428959722436851,0.2405550845396844,156.2662,206.282,0.0040617119790453,0.0048044914702155,-0.0030522974089344,-0.0042195153962407,-0.0051,-0.0027,-0.28045,-0.43518,0.021345000000000017,0.39340166666666665,0.8298433333333335,15.564974999999999,1.4259399999999998,0.7732716666666666,0.09026999999999992
Menthol,Ibuprofen,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CC(C)Cc1ccc(C(C)C(=O)O)cc1,0.9,307.332,Yes,Type V,147.0,314.6,350.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.2104598054692523,0.3101853515323108,-0.3928209088894812,-0.4807885019257389,4.480564332270446,4.245068196354043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228813121257048,0.1875309576511005,0.8279295347850659,0.9546548559919168,2.4759347410828205,3.2525829850824524,0.0028785346927706,0.0024984814930407,0.3428959722436851,0.2405550845396844,156.2662,206.282,0.0040617119790453,0.0048044914702155,-0.0030522974089344,-0.0042195153962407,-0.0051,-0.0027,-0.28045,-0.43518,0.014230000000000007,0.39205666666666666,0.7287400000000002,15.653574999999998,1.2934266666666665,0.7447699999999999,0.09557999999999992
Menthol,Lauric Acid,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCC(=O)O,0.1,316.0,Yes,Type V,148.0,314.6,317.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.2104598054692523,0.3028395565321837,-0.3928209088894812,-0.481230389785217,4.480564332270446,7.255806386769827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228813121257048,0.0246878487700038,0.8279295347850659,0.9985714693769556,2.4759347410828205,4.990171789537304,0.0028785346927706,0.0082027186882709,0.3428959722436851,0.0690121036044079,156.2662,200.3189,0.0040617119790453,0.0044461126761368,-0.0030522974089344,-0.0031169646494667,-0.0051,-0.0054,-0.39878,-0.57582,0.11463000000000012,0.4212266666666667,0.9693333333333335,21.166177500000003,1.6778099999999998,1.3345066666666665,0.01061999999999999
Menthol,Lauric Acid,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCC(=O)O,0.2,312.0,Yes,Type V,148.0,314.6,317.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.2104598054692523,0.3028395565321837,-0.3928209088894812,-0.481230389785217,4.480564332270446,7.255806386769827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228813121257048,0.0246878487700038,0.8279295347850659,0.9985714693769556,2.4759347410828205,4.990171789537304,0.0028785346927706,0.0082027186882709,0.3428959722436851,0.0690121036044079,156.2662,200.3189,0.0040617119790453,0.0044461126761368,-0.0030522974089344,-0.0031169646494667,-0.0051,-0.0054,-0.39878,-0.57582,0.10189333333333345,0.4176866666666667,0.9201333333333335,20.573355,1.6056533333333334,1.2626466666666665,0.02123999999999998
Menthol,Lauric Acid,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCC(=O)O,0.25,312.22,No,Type V,148.0,314.6,317.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.2104598054692523,0.3028395565321837,-0.3928209088894812,-0.481230389785217,4.480564332270446,7.255806386769827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228813121257048,0.0246878487700038,0.8279295347850659,0.9985714693769556,2.4759347410828205,4.990171789537304,0.0028785346927706,0.0082027186882709,0.3428959722436851,0.0690121036044079,156.2662,200.3189,0.0040617119790453,0.0044461126761368,-0.0030522974089344,-0.0031169646494667,-0.0051,-0.0054,-0.39878,-0.57582,0.0955250000000001,0.41591666666666666,0.8955333333333335,20.27694375,1.569575,1.2267166666666665,0.026549999999999976
Menthol,Lauric Acid,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCC(=O)O,0.3,310.0,Yes,Type V,148.0,314.6,317.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.2104598054692523,0.3028395565321837,-0.3928209088894812,-0.481230389785217,4.480564332270446,7.255806386769827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228813121257048,0.0246878487700038,0.8279295347850659,0.9985714693769556,2.4759347410828205,4.990171789537304,0.0028785346927706,0.0082027186882709,0.3428959722436851,0.0690121036044079,156.2662,200.3189,0.0040617119790453,0.0044461126761368,-0.0030522974089344,-0.0031169646494667,-0.0051,-0.0054,-0.39878,-0.57582,0.08915666666666675,0.41414666666666666,0.8709333333333336,19.9805325,1.5334966666666663,1.1907866666666662,0.03185999999999997
Menthol,Lauric Acid,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCC(=O)O,0.4,306.0,Yes,Type V,148.0,314.6,317.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.2104598054692523,0.3028395565321837,-0.3928209088894812,-0.481230389785217,4.480564332270446,7.255806386769827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228813121257048,0.0246878487700038,0.8279295347850659,0.9985714693769556,2.4759347410828205,4.990171789537304,0.0028785346927706,0.0082027186882709,0.3428959722436851,0.0690121036044079,156.2662,200.3189,0.0040617119790453,0.0044461126761368,-0.0030522974089344,-0.0031169646494667,-0.0051,-0.0054,-0.39878,-0.57582,0.07642000000000007,0.4106066666666667,0.8217333333333335,19.38771,1.4613399999999999,1.1189266666666664,0.04247999999999996
Menthol,Lauric Acid,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCC(=O)O,0.5,302.0,Yes,Type V,148.0,314.6,317.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.2104598054692523,0.3028395565321837,-0.3928209088894812,-0.481230389785217,4.480564332270446,7.255806386769827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228813121257048,0.0246878487700038,0.8279295347850659,0.9985714693769556,2.4759347410828205,4.990171789537304,0.0028785346927706,0.0082027186882709,0.3428959722436851,0.0690121036044079,156.2662,200.3189,0.0040617119790453,0.0044461126761368,-0.0030522974089344,-0.0031169646494667,-0.0051,-0.0054,-0.39878,-0.57582,0.0636833333333334,0.4070666666666667,0.7725333333333335,18.7948875,1.3891833333333332,1.0470666666666664,0.05309999999999995
Menthol,Lauric Acid,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCC(=O)O,0.6,297.0,Yes,Type V,148.0,314.6,317.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.2104598054692523,0.3028395565321837,-0.3928209088894812,-0.481230389785217,4.480564332270446,7.255806386769827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228813121257048,0.0246878487700038,0.8279295347850659,0.9985714693769556,2.4759347410828205,4.990171789537304,0.0028785346927706,0.0082027186882709,0.3428959722436851,0.0690121036044079,156.2662,200.3189,0.0040617119790453,0.0044461126761368,-0.0030522974089344,-0.0031169646494667,-0.0051,-0.0054,-0.39878,-0.57582,0.05094666666666672,0.4035266666666667,0.7233333333333335,18.202064999999997,1.3170266666666666,0.9752066666666666,0.06371999999999994
